    8.5600E-02    0.0000E+00    7.1730E+00    5.0211E-01
    1.4600E-01    0.0000E+00    1.4182E+01    4.2545E-01
    1.7360E-01    0.0000E+00    1.6676E+01    5.0027E-01
    2.0560E-01    0.0000E+00    1.8580E+01    5.5739E-01
    2.1960E-01    0.0000E+00    1.7239E+01    5.1717E-01
    2.3360E-01    0.0000E+00    1.7646E+01    5.2937E-01
    2.6680E-01    0.0000E+00    1.4769E+01    4.4306E-01
    2.9640E-01    0.0000E+00    1.3223E+01    3.9670E-01
    3.0880E-01    0.0000E+00    1.1221E+01    3.3662E-01
    3.2800E-01    0.0000E+00    1.0157E+01    3.0472E-01
    3.8560E-01    0.0000E+00    7.3423E+00    2.2027E-01
    4.4600E-01    0.0000E+00    5.0221E+00    1.5066E-01
    5.0640E-01    0.0000E+00    3.8713E+00    1.1614E-01
    5.6480E-01    0.0000E+00    2.8857E+00    8.6572E-02
    6.2560E-01    0.0000E+00    2.3370E+00    7.0109E-02
    6.8360E-01    0.0000E+00    2.0106E+00    6.0317E-02
    7.5040E-01    0.0000E+00    1.6808E+00    5.0425E-02
    8.0680E-01    0.0000E+00    1.5528E+00    4.6585E-02
