a.scale: D(d,p)
0.9566590   0.9571820   0.9577891   0.9619435   0.9613628   0.9669381
0.9622011   0.9599407   0.9578583   0.9556799   0.9560035   0.9558415
0.9561641   0.9535777   0.9539139   0.9591179   0.9589086   0.9538096
0.9509831   0.9501348   0.9433695   0.9463407   0.9513064   0.9493235
0.9526764   0.9459586   0.9433941   0.9420593   0.9478946   0.9453078
0.9495711   0.9543600   0.9537698   0.9561861   0.9542938   0.9566060
0.9516281   0.9544267   0.9559286   0.9546687   0.9554290   0.9583276
0.9565168   0.9601421   0.9610100   0.9588949   0.9554986   0.9528581
0.9534636   0.9541847   0.9520471   0.9532243   0.9568697   0.9614588
0.9603824   0.9529792   0.9574558   0.9550959   0.9500656   0.9464707
0.9507675   0.9622204   0.9618036   0.9575952   0.9586796   0.9591544
0.9584613   0.9581103   0.9563850   0.9554172   0.9598031   0.9599025
0.9619722   0.9615652   0.9647015   0.9635981   0.9634429   0.9612657
0.9602112   0.9548385   0.9608154   0.9575434   0.9572332   0.9572910
0.9623758   0.9607337   0.9552572   0.9544553   0.9571639   0.9600439
0.9572413   0.9566989   0.9558983   0.9559188   0.9561586   0.9544710
0.9521006   0.9480814   0.9521740   0.9556236   0.9545923   0.9541457
0.9549704   0.9565212   0.9581925   0.9597514   0.9622289   0.9598536
0.9606993   0.9627439   0.9630336   0.9633640   0.9588721   0.9580368
0.9532131   0.9514142   0.9528679   0.9527481   0.9527837   0.9562768
0.9566476   0.9565979   0.9531924   0.9564803   0.9560126   0.9570987
0.9560423   0.9587149   0.9619956   0.9598667   0.9610463   0.9601911
0.9618978   0.9601016   0.9606000   0.9590669   0.9549505   0.9582246
0.9613381   0.9603499   0.9630857   0.9569696   0.9519273   0.9527602
0.9507894   0.9528669   0.9540925   0.9587325   0.9545141   0.9576247
0.9544228   0.9550782   0.9578642   0.9581617   0.9581444   0.9584677
0.9582718   0.9579129   0.9555375   0.9563363   0.9571707   0.9565487
0.9549449   0.9529150   0.9513834   0.9521533   0.9521225   0.9523587
0.9490692   0.9452483   0.9425395   0.9439085   0.9479798   0.9465687
0.9462653   0.9457955   0.9435094   0.9458676   0.9499034   0.9450507
0.9468556   0.9494056   0.9483140   0.9451455   0.9431278   0.9425842
0.9438041   0.9421187   0.9490516   0.9479273   0.9568362   0.9556729
0.9567053   0.9576416   0.9588226   0.9625995   0.9583916   0.9637829
0.9549929   0.9524807   0.9548840   0.9576309   0.9547422   0.9559508
0.9637824   0.9631656   0.9648372   0.9666736   0.9653711   0.9672471
0.9646299   0.9656351   0.9647727   0.9738923   0.9721380   0.9711442
0.9710814   0.9694110   0.9703415   0.9712542   0.9725202   0.9716551
0.9707253   0.9695558   0.9720067   0.9724588   0.9682254   0.9723809
0.9706242   0.9712606   0.9702693   0.9695902   0.9661740   0.9733897
0.9685210   0.9640170   0.9575527   0.9583674   0.9608479   0.9583179
0.9534836   0.9570747   0.9574863   0.9576926   0.9620723   0.9646034
0.9533351   0.9543305   0.9554797   0.9562515   0.9564364   0.9616919
0.9614990   0.9667048   0.9651342   0.9670647   0.9650930   0.9658437
0.9670958   0.9648374   0.9619238   0.9651027   0.9667236   0.9649104
0.9622253   0.9609524   0.9589959   0.9499623   0.9493204   0.9494728
0.9498612   0.9499742   0.9476917   0.9432990   0.9432002   0.9447010
0.9490574   0.9519727   0.9509078   0.9525447   0.9462744   0.9469068
0.9457618   0.9449690   0.9400710   0.9440506   0.9451561   0.9460402
0.9462007   0.9460232   0.9495596   0.9498332   0.9531719   0.9500650
0.9503820   0.9511312   0.9486426   0.9458087   0.9450078   0.9441989
0.9445346   0.9442096   0.9439915   0.9431721   0.9418405   0.9439179
0.9439844   0.9501362   0.9499438   0.9515738   0.9501054   0.9496917
0.9445604   0.9474745   0.9452225   0.9494658   0.9456374   0.9440940
0.9428898   0.9411046   0.9452562   0.9408758   0.9469312   0.9474219
0.9457096   0.9488473   0.9485138   0.9466517   0.9466161   0.9403883
0.9402622   0.9386806   0.9398072   0.9433464   0.9436584   0.9454189
0.9489514   0.9490811   0.9488670   0.9504919   0.9515870   0.9520883
0.9451659   0.9517186   0.9507269   0.9490017   0.9373241   0.9368548
0.9397888   0.9359414   0.9345101   0.9345064   0.9428151   0.9514211
0.9521026   0.9513263   0.9530061   0.9498097   0.9477463   0.9510085
0.9500330   0.9517164   0.9500237   0.9536227   0.9546479   0.9532173
0.9540775   0.9537657   0.9540408   0.9498272   0.9539716   0.9537753
0.9536674   0.9571733   0.9570340   0.9572443   0.9578326   0.9586398
0.9582610   0.9599876   0.9620779   0.9522859   0.9604490   0.9589507
0.9577324   0.9640616   0.9599304   0.9631820   0.9627788   0.9637408
0.9697300   0.9692113   0.9686669   0.9672686   0.9680812   0.9710769
0.9663594   0.9681145   0.9674731   0.9673578   0.9708483   0.9649089
0.9639934   0.9625265   0.9624463   0.9607052   0.9610025   0.9615317
0.9640164   0.9603635   0.9622958   0.9650927   0.9627941   0.9604161
0.9600302   0.9641747   0.9657534   0.9662777   0.9663545   0.9655115
0.9686440   0.9694692   0.9697510   0.9692998   0.9688466   0.9695761
0.9715931   0.9736790   0.9741802   0.9736309   0.9718943   0.9678317
0.9658293   0.9667292   0.9641241   0.9640317   0.9667784   0.9685406
0.9668267   0.9667524   0.9638602   0.9585176   0.9558345   0.9569352
0.9567707   0.9553159   0.9561932   0.9601353   0.9617489   0.9571480
0.9598241   0.9629532   0.9632203   0.9640956   0.9640549   0.9625134
0.9620490   0.9672102   0.9664289   0.9692907   0.9644809   0.9664636
0.9672049   0.9613990   0.9583061   0.9582665   0.9602653   0.9620477
0.9629198   0.9665626   0.9667417   0.9677770   0.9671849   0.9673812
0.9678505   0.9675080   0.9682444   0.9686511   0.9732097   0.9689272
0.9689423   0.9673255   0.9668374   0.9655273   0.9603365   0.9619460
0.9585620   0.9595055   0.9592371   0.9592557   0.9533519   0.9531766
0.9551463   0.9552573   0.9540844   0.9585131   0.9618127   0.9630184
0.9575656   0.9604735   0.9594677   0.9597480   0.9606437   0.9584643
0.9562868   0.9606929   0.9601910   0.9595897   0.9600889   0.9598743
0.9572693   0.9568535   0.9576131   0.9566419   0.9574849   0.9547275
0.9541432   0.9503709   0.9509906   0.9573370   0.9558034   0.9566444
0.9549451   0.9460932   0.9409564   0.9455385   0.9493024   0.9475845
0.9482952   0.9536803   0.9530055   0.9487019   0.9513690   0.9520276
0.9515707   0.9520629   0.9523208   0.9546336   0.9602173   0.9589467
0.9605799   0.9644479   0.9609686   0.9623970   0.9628304   0.9612275
0.9606810   0.9623410   0.9617448   0.9617680   0.9606737   0.9597744
0.9599393   0.9630698   0.9631732   0.9613837   0.9636246   0.9620099
0.9626454   0.9623272   0.9596514   0.9605724   0.9597051   0.9647643
0.9639926   0.9677192   0.9627899   0.9651331   0.9660735   0.9628083
0.9605882   0.9595941   0.9614505   0.9634521   0.9647293   0.9652562
0.9663418   0.9662939   0.9670589   0.9679432   0.9678808   0.9682330
0.9673336   0.9666034   0.9657877   0.9651071   0.9658043   0.9618972
0.9602172   0.9667871   0.9606380   0.9675001   0.9649564   0.9652679
0.9590862   0.9592725   0.9643234   0.9607620   0.9596055   0.9602018
0.9600034   0.9540320   0.9541594   0.9528275   0.9528775   0.9482280
0.9497296   0.9534023   0.9531565   0.9536633   0.9562974   0.9559379
0.9513344   0.9517836   0.9529923   0.9525496   0.9529432   0.9525396
0.9542868   0.9542916   0.9489554   0.9509449   0.9492468   0.9514256
0.9557634   0.9561193   0.9555316   0.9542047   0.9569138   0.9568826
0.9555926   0.9546964   0.9468862   0.9451385   0.9446299   0.9463497
0.9472133   0.9466718   0.9470994   0.9465024   0.9464393   0.9512942
0.9531847   0.9541558   0.9541447   0.9576145   0.9552062   0.9589220
0.9564755   0.9556075   0.9529510   0.9502578   0.9517682   0.9457917
0.9496042   0.9486820   0.9476188   0.9468256   0.9462685   0.9426024
0.9410183   0.9425792   0.9441557   0.9441112   0.9466287   0.9515486
0.9545129   0.9542650   0.9511582   0.9522678   0.9509979   0.9517978
0.9538104   0.9543306   0.9503119   0.9481527   0.9444088   0.9454927
0.9453762   0.9413895   0.9401540   0.9429534   0.9435074   0.9453797
0.9470299   0.9456849   0.9445384   0.9460318   0.9466045   0.9446822
0.9409564   0.9424188   0.9434749   0.9413631   0.9442049   0.9451600
