a.scale: D(d,n)
0.9610389   0.9569418   0.9594845   0.9641792   0.9639530   0.9652752
0.9679425   0.9601572   0.9641388   0.9633579   0.9598952   0.9588908
0.9609797   0.9573898   0.9581277   0.9571173   0.9477944   0.9498755
0.9500348   0.9520200   0.9499338   0.9500677   0.9532852   0.9561971
0.9572384   0.9542783   0.9517711   0.9530456   0.9548987   0.9548142
0.9484118   0.9489181   0.9465145   0.9480744   0.9449528   0.9453020
0.9463791   0.9466287   0.9548834   0.9548207   0.9535957   0.9515857
0.9522321   0.9536113   0.9542627   0.9548036   0.9565171   0.9580994
0.9600258   0.9635488   0.9614170   0.9619835   0.9570875   0.9595375
0.9597104   0.9595539   0.9575684   0.9592215   0.9596621   0.9559520
0.9569612   0.9603935   0.9667255   0.9674811   0.9682819   0.9685224
0.9685070   0.9684386   0.9638390   0.9598711   0.9603451   0.9600184
0.9598302   0.9590118   0.9644711   0.9613843   0.9577461   0.9622317
0.9659854   0.9661601   0.9634139   0.9611860   0.9596321   0.9603711
0.9629485   0.9625156   0.9615324   0.9640936   0.9658800   0.9615782
0.9585910   0.9570824   0.9534428   0.9570963   0.9586899   0.9610418
0.9613895   0.9618774   0.9582934   0.9616920   0.9618863   0.9605077
0.9561135   0.9562759   0.9572612   0.9553955   0.9541410   0.9540669
0.9567229   0.9478862   0.9532738   0.9538990   0.9541954   0.9560158
0.9522575   0.9496424   0.9511563   0.9466898   0.9482897   0.9514375
0.9490127   0.9467472   0.9463440   0.9461095   0.9474539   0.9513653
0.9551450   0.9561424   0.9582325   0.9582097   0.9644742   0.9635877
0.9571292   0.9603998   0.9666273   0.9664757   0.9708637   0.9715655
0.9749380   0.9760851   0.9765288   0.9757331   0.9784917   0.9790742
0.9759461   0.9732092   0.9734114   0.9734025   0.9728557   0.9723247
0.9753897   0.9740532   0.9749212   0.9794341   0.9777732   0.9741584
0.9761421   0.9709081   0.9713270   0.9773422   0.9778257   0.9788483
0.9804704   0.9741221   0.9822494   0.9866161   0.9856113   0.9851369
0.9863143   0.9874382   0.9872271   0.9845420   0.9803922   0.9758240
0.9763404   0.9687012   0.9696818   0.9705527   0.9645924   0.9614781
0.9655373   0.9650852   0.9661719   0.9666598   0.9656791   0.9638005
0.9766273   0.9678286   0.9705067   0.9736754   0.9727860   0.9749085
0.9667895   0.9674086   0.9679766   0.9660526   0.9659904   0.9654811
0.9639862   0.9722840   0.9712067   0.9703823   0.9652636   0.9673940
0.9685616   0.9644281   0.9609010   0.9600174   0.9584201   0.9589096
0.9557845   0.9600402   0.9626148   0.9652920   0.9679619   0.9748524
0.9741949   0.9786887   0.9745124   0.9746998   0.9735526   0.9738599
0.9733056   0.9767143   0.9768891   0.9697280   0.9654474   0.9619911
