    1.3440E-01    4.8000E-03    1.0074E+01    6.0443E-02
    1.4220E-01    4.7400E-03    1.2080E+01    7.2483E-02
    1.5060E-01    4.6800E-03    1.2544E+01    7.5261E-02
    1.6500E-01    4.5600E-03    1.2375E+01    7.4252E-02
    1.6770E-01    4.5000E-03    1.4590E+01    8.7540E-02
    1.6920E-01    4.5000E-03    1.5314E+01    9.1881E-02
    1.7460E-01    4.5000E-03    1.5760E+01    9.4560E-02
    1.8000E-01    4.4400E-03    1.5987E+01    9.5924E-02
    1.8540E-01    4.4400E-03    1.7415E+01    1.0449E-01
    1.9140E-01    4.4400E-03    1.8116E+01    1.0870E-01
    1.9740E-01    4.3800E-03    1.7763E+01    1.0658E-01
    2.0400E-01    4.3800E-03    1.7728E+01    1.0637E-01
    2.1000E-01    4.3800E-03    1.7825E+01    1.0695E-01
    2.2470E-01    4.3200E-03    1.7502E+01    1.0501E-01
    2.4000E-01    4.2600E-03    1.6640E+01    9.9841E-02
    2.5200E-01    4.2000E-03    1.5987E+01    9.5923E-02
    2.5590E-01    4.2000E-03    1.5950E+01    9.5702E-02
    2.6760E-01    4.2000E-03    1.4505E+01    8.7030E-02
    2.7360E-01    4.1400E-03    1.4194E+01    8.5162E-02
    2.7480E-01    4.1400E-03    1.4231E+01    8.5388E-02
    2.9490E-01    4.1400E-03    1.2757E+01    7.6542E-02
    3.1860E-01    4.0800E-03    1.0505E+01    6.3032E-02
    3.4680E-01    4.0200E-03    9.1881E+00    5.5129E-02
    3.8220E-01    3.9600E-03    6.7735E+00    4.0641E-02
    4.1100E-01    3.9000E-03    5.8631E+00    3.5178E-02
    4.3140E-01    3.7800E-03    5.0714E+00    3.0429E-02
    4.5000E-01    3.7200E-03    4.6950E+00    2.8170E-02
    4.7100E-01    3.6600E-03    4.4110E+00    2.6466E-02
    5.0700E-01    3.6000E-03    3.7614E+00    2.2568E-02
    5.4660E-01    3.4800E-03    3.0019E+00    1.8011E-02
    5.7720E-01    3.4200E-03    2.9998E+00    1.7999E-02
    6.1350E-01    3.3000E-03    2.3643E+00    1.4186E-02
