    2.2584E-01    0.0000E+00    1.9942E+01    1.7357E+00
    2.3202E-01    0.0000E+00    2.1121E+01    1.7655E+00
    2.4828E-01    0.0000E+00    1.8387E+01    1.4632E+00
    2.5740E-01    0.0000E+00    1.7241E+01    1.3251E+00
    2.6862E-01    0.0000E+00    1.6731E+01    1.2634E+00
    2.8086E-01    0.0000E+00    1.5522E+01    1.2749E+00
    2.9106E-01    0.0000E+00    1.5094E+01    1.1608E+00
    3.0426E-01    0.0000E+00    1.4637E+01    5.2270E-01
    3.0426E-01    0.0000E+00    1.3985E+01    1.1106E+00
    3.1230E-01    0.0000E+00    1.1727E+01    9.5568E-01
    3.2346E-01    0.0000E+00    1.0424E+01    8.0144E-01
    3.3672E-01    0.0000E+00    1.0114E+01    7.1409E-01
    3.4584E-01    0.0000E+00    8.9516E+00    6.9771E-01
