    4.1440E-02    0.0000E+00    2.4907E-01    0.0000E+00
    4.9200E-02    0.0000E+00    4.0982E+00    0.0000E+00
    5.6960E-02    0.0000E+00    5.8537E+00    0.0000E+00
    6.4680E-02    0.0000E+00    6.0455E+00    0.0000E+00
    8.1440E-02    0.0000E+00    6.8706E+00    0.0000E+00
    9.8160E-02    0.0000E+00    7.8872E+00    0.0000E+00
    1.1356E-01    0.0000E+00    9.1637E+00    0.0000E+00
    1.3016E-01    0.0000E+00    1.0236E+01    0.0000E+00
    1.4544E-01    0.0000E+00    1.1121E+01    0.0000E+00
    1.4548E-01    0.0000E+00    1.1825E+01    0.0000E+00
    1.6460E-01    0.0000E+00    1.2499E+01    0.0000E+00
    1.7984E-01    0.0000E+00    1.3614E+01    0.0000E+00
    1.9640E-01    0.0000E+00    1.4273E+01    0.0000E+00
    2.1300E-01    0.0000E+00    1.4449E+01    0.0000E+00
    2.2832E-01    0.0000E+00    1.4467E+01    0.0000E+00
    2.4380E-01    0.0000E+00    1.3867E+01    0.0000E+00
    2.6060E-01    0.0000E+00    1.2840E+01    0.0000E+00
    2.7748E-01    0.0000E+00    1.1880E+01    0.0000E+00
    2.9312E-01    0.0000E+00    1.0701E+01    0.0000E+00
    3.0896E-01    0.0000E+00    8.6539E+00    0.0000E+00
    3.2064E-01    0.0000E+00    8.3639E+00    0.0000E+00
    3.2972E-01    0.0000E+00    8.0631E+00    0.0000E+00
