"","e0_1","e0_2","e0_3","e0_4","e0_5","e0_6","e0_7","ga_1","ga_2","ga_3","ga_4","ga_5","ga_6","ga_7","gb_1","gb_2","gb_3","gb_4","gb_5","gb_6","gb_7","nf[1]","nf[2]","nf[3]","nf[4]","r_1","r_4","ra","rb","y.norm[1]","y.norm[2]","y.norm[3]","y.norm[4]","y.norm[5]","y.norm[6]","y.norm[7]","y.norm[8]","y.norm[9]","y.norm[10]","y.scat"
"1756",0.000116057864531113,0.166497729476461,0.330585682550272,0.52571138120791,1.01105214531474,1.36071560851285,1.18715982994682,0.138613412588334,0.72749712938739,0.332309008287534,5.16848217630581,0.682332425395913,0.369771694846377,1.52374187992549,0.158847276975743,2.47113249869355,0.229149618249981,0.308894435089241,2.0104949321458,8.22262334305642,2.76705278568075,0.106051109262995,0.0108463763437403,0.0554323881946456,-0.0246883003102341,0.872620640576052,16.7321958222155,4.84292230120005,3.07728652778112,1.27658903334412,1.02528918497547,1.1361414072055,0.94473868620168,0.963183366142851,1.27723801741097,1.04136942507457,1.1512128681892,1.10801533497831,1.06234212990711,0.0534546972245592
"1757",0.000116057864531113,0.166497729476461,0.329061659236594,0.52571138120791,1.01105214531474,1.28205278354795,1.18715982994682,0.138818772167592,0.72749712938739,0.332309008287534,5.16421633420027,0.349489880370059,0.27349314992719,1.57882264151588,0.158847276975743,2.62941303664823,0.254505222383668,0.308196033075091,2.16745237585467,7.42918982306207,3.256356851122,0.106051109262995,0.0108463763437403,0.0567029469838934,-0.0246883003102341,0.873913452030975,16.7562712688843,4.8338140690761,3.07728652778112,1.27658903334412,1.02528918497547,1.13947013495139,0.94473868620168,0.963183366142851,1.26883249617262,1.04136942507457,1.1512128681892,1.10801533497831,1.06251002311706,0.0568837956702417
"1758",0.000116057864531113,0.166497729476461,0.329061659236594,0.525761732488751,1.01105214531474,1.3027754435985,1.46421219784924,0.138818772167592,0.76149326780436,0.332309008287534,5.16421633420027,0.177946192916743,0.210653546660206,1.08690464635877,0.158847276975743,2.62941303664823,0.294313884941473,0.308196033075091,0.23410980069413,7.42918982306207,3.256356851122,0.106051109262995,0.0108463763437403,0.057101760377313,-0.0246883003102341,0.873913452030975,16.7562712688843,4.83351533142948,3.05860449509477,1.27658903334412,1.02528918497547,1.14051699299062,0.94473868620168,0.963183366142851,1.27222114059305,1.02407876686852,1.14772470308724,1.11040093643594,1.06251002311706,0.0568837956702417
"1759",0.000116057864531113,0.166497729476461,0.329726900071101,0.524080686380526,1.01105214531474,1.3027754435985,1.46421219784924,0.138818772167592,0.750241202072179,0.329906385547975,5.16430498419692,0.177946192916743,0.210653546660206,1.08690464635877,0.159039557533733,2.5731453790252,0.294313884941473,0.309032024940518,0.23410980069413,7.42918982306207,4.3802805364826,0.105757476119157,0.00981185445144941,0.057101760377313,-0.0246883003102341,0.872856881145105,16.7112291523538,4.83351533142948,3.05860449509477,1.27572620368615,1.02284977614102,1.14051699299062,0.94473868620168,0.956751568144868,1.26295926599098,1.02407876686852,1.13905851148496,1.11040093643594,1.06251002311706,0.0532981785637694
"1760",0.000116057864531113,0.166497729476461,0.329726900071101,0.524042170153917,1.01105214531474,1.3027754435985,1.21455970229079,0.138818772167592,0.750241202072179,0.329906385547975,5.16422988896987,0.177946192916743,0.201066760094674,1.76875815318485,0.158849471272701,2.73019926269968,0.294313884941473,0.309088548015347,0.23410980069413,7.99006281786514,3.88141180231901,0.105757476119157,0.00622186036960001,0.057101760377313,-0.0246883003102341,0.873901380063636,16.7079302100621,4.83351533142948,3.04510425778364,1.27572620368615,1.01442947710379,1.14051699299062,0.94473868620168,0.955132279703328,1.2587658564509,1.02407876686852,1.13638961669437,1.11040093643594,1.05912040233372,0.0534564948438988
"1761",0.000116057864531113,0.166497729476461,0.329726900071101,0.524042170153917,1.01105214531474,1.31416238713723,1.21455970229079,0.138818772167592,0.753662180730496,0.329906385547975,5.15918625289575,0.266787095768062,0.201066760094674,1.76875815318485,0.158849471272701,2.77804032949002,0.271760629098492,0.309088548015347,0.23410980069413,7.99006281786514,3.88141180231901,0.104787535005668,0.0106482881284294,0.057101760377313,-0.0248751394553583,0.873901380063636,16.6916124392922,4.83351533142948,3.02957473483314,1.27288021183039,1.02482164186272,1.14051699299062,0.944332334723718,0.955132279703328,1.2587658564509,1.01339305380751,1.15235787743074,1.11040093643594,1.05912040233372,0.0523251363993162
"1762",0.000116057864531113,0.165605162119498,0.331761344566851,0.523097469197194,1.01105214531474,1.14487540749359,1.20837471563298,0.138631506688583,0.753662180730496,0.331903424583788,5.1634249112588,0.174613076761828,0.39426861785917,2.56217220502784,0.158849471272701,2.77804032949002,0.286266461545266,0.310266357546502,0.117946375304889,4.94318404636168,3.88141180231901,0.104671053573453,0.010498189005217,0.0569773613445981,-0.0257655729316215,0.872722493678253,16.6419103640166,4.83351533142948,3.02957473483314,1.27253886043209,1.02446750830312,1.14019035081882,0.942398154726074,0.955132279703328,1.2611111347701,1.04249986483338,1.15376274650998,1.11040093643594,1.05912040233372,0.0523251363993162
"1763",0.000116057864531113,0.137167918881659,0.329929206197916,0.523286223433551,0.824261403095065,1.29374442872379,1.20837471563298,0.139049338629789,0.759014154046835,0.331903424583788,5.1518158700927,0.946006746164769,0.39426861785917,2.56217220502784,0.158752754082291,2.76985669761878,0.282134557594195,0.310266357546502,0.117946375304889,4.94318404636168,3.88141180231901,0.103249231375525,0.0108817438873868,0.0584137461321884,-0.0257655729316215,0.875886150344904,16.6044939929414,4.83313718342216,3.02957473483314,1.26837955019093,1.02537268462394,1.14396765741768,0.942398154726074,0.957416813977796,1.25910121940908,1.02539676924101,1.1448448343313,1.10558357716597,1.04999692649042,0.0473846692021814
"1764",6.16149090589251e-05,0.137167918881659,0.329929206197916,0.523238637034459,0.824261403095065,1.29374442872379,1.20837471563298,0.139049338629789,0.699796650877478,0.343524939669225,5.1626752237212,0.946006746164769,0.579332797373847,2.56217220502784,0.158752754082291,2.80560682809211,0.287931995134267,0.310266357546502,1.13506088184164,5.43040373435646,5.2846713825822,0.103249231375525,0.0108817438873868,0.0574047154600229,-0.0263157154939845,0.875886150344904,16.6394940932242,4.83753875489102,3.02957473483314,1.26837955019093,1.02537268462394,1.14131287223422,0.941205127597221,0.957416813977796,1.27539508621414,1.02539676924101,1.15686814504874,1.1033160052695,1.05086084429613,0.0473846692021814
"1765",6.16149090589251e-05,0.137167918881659,0.329929206197916,0.523238637034459,0.824261403095065,1.28183162135178,1.25909790575935,0.139206997260041,0.699796650877478,0.336402507385523,5.15603377431624,0.946006746164769,0.579332797373847,2.56217220502784,0.158752754082291,2.80560682809211,0.276096199854237,0.309695104978556,1.13506088184164,6.38606860411795,5.2846713825822,0.103249231375525,0.0116645033671086,0.0574047154600229,-0.0261986610409615,0.876879258345855,16.6487415894845,4.83753875489102,3.07200669555101,1.26837955019093,1.02722245238928,1.14131287223422,0.941458842771056,0.939970890122034,1.27539508621414,1.02539676924101,1.16241785205105,1.1033160052695,1.05086084429613,0.0473846692021814
