"","e0_1","e0_2","e0_3","e0_4","e0_5","e0_6","e0_7","ga_1","ga_2","ga_3","ga_4","ga_5","ga_6","ga_7","gb_1","gb_2","gb_3","gb_4","gb_5","gb_6","gb_7","hbg","nf[1]","nf[2]","nf[3]","nf[4]","r_1","r_4","ra","rb","y.norm[1]","y.norm[2]","y.norm[3]","y.norm[4]","y.norm[5]","y.norm[6]","y.norm[7]","y.norm[8]","y.norm[9]","y.norm[10]","y.scat[1]","y.scat[2]","y.scat[3]","y.scat[4]","y.scat[5]","y.scat[6]","y.scat[7]","y.scat[8]","y.scat[9]","y.scat[10]"
"171",0.055366124236275,0.315462957135616,0.34681399864581,1.3910759876456,1.17295327579858,1.15472792067152,1.28043986117382,0.0916803681473067,0.151271250326283,0.00652515721970004,33.9311755370171,13.9698111231289,0.146656338080043,2.09214013895133,0.825519684344839,0.104575917741195,1.71204388779973,0.0872463693212343,0.878374359873949,0.661276300130762,0.530612591551273,0.0111241257683355,0.996022574534647,0.975024959303126,0.940943814633744,0.862765645563557,0.111057761414941,388.912178248762,1.98368532026099,4.9519865866519,9.90883449464762,9.4411513389147,8.72858438002114,7.29063985826787,0.985428997913925,1.00445794842124,1.00341621527189,1.00708551499615,1.06058614611158,0.949476815612824,0,0,0,0,0.966001300245232,1.16518986151803,0.790709690130483,1.24395337187752,1.13810361494366,1.15458343758284
"172",0.0302949505456245,0.314694160827841,0.345783211871721,1.39355146284591,1.1620551994501,1.10719611196985,1.31055588120614,0.0913360250182281,0.151586771661381,0.0126053258629444,33.8608516989976,5.78282307973536,0.146656338080043,2.6713030657473,0.832358161402869,0.104035017844789,0.536298229731245,0.0877358486128553,0.425895773181105,0.300293891891291,0.574691654685669,0.0111241257683355,0.996022574534647,0.975024959303126,0.941334600854693,0.863932529945091,0.109731638678581,385.940892284665,1.98405193771018,4.9571352746758,9.90883449464762,9.4411513389147,8.73644205667127,7.31025505797036,0.997307277342091,1.14212298645007,1.0037319537716,1.04154140824772,1.07046121591117,0.978449323279356,0,0,0,0,1.04938416373303,1.32705340623028,0.711771858806095,1.4720849617132,1.41465828035533,1.2554970205729
"173",0.041889584869744,0.314347566400109,0.339828290265809,1.39652790198757,1.17699759532414,1.11305956648575,1.28509477349218,0.0929884518152583,0.152252908503762,0.0132297508015034,33.7429558618073,6.00152331080001,0.16924905101298,2.71935722432816,0.851274407120131,0.104035017844789,1.30293496688118,0.0883843594672784,0.270842799491773,0.37586733870628,0.612244906549027,0.0111241257683355,0.996022574534647,0.972836569176912,0.938224421904869,0.865291223330241,0.109234403193019,381.77519263801,1.98275623513335,4.9592121638397,9.90883449464762,9.39369746641803,8.67409994542178,7.33316105517996,1.01838454818458,1.23814996514416,1.1214637669207,0.914441856394992,1.1496963710631,0.978449323279356,0,0,0,0,1.06307749773024,1.42587890193641,0.711771858806095,1.26534955179161,1.31840677673591,1.2554970205729
"174",0.041889584869744,0.314915237464985,0.333860832192209,1.39062492016454,1.17632768996812,1.14696960559457,1.25143087230771,0.091282195471426,0.152252908503762,0.0188968223352433,33.8361259138856,12.2872135174972,0.135339229221653,3.30007416377553,0.831662837416177,0.10551670187418,1.28431223399201,0.0876459110858095,0.712693466509052,0.366912925296934,0.751624091327964,0.0111241257683355,0.995823983524771,0.972783184487944,0.939776338671956,0.862218551807107,0.109758656230237,386.054814134551,1.97956894528837,4.95991542506571,9.90430449095731,9.39254283789286,8.70515159849824,7.28146140344451,1.00125845597011,0.979509880663376,1.05873393026271,0.993845502967798,0.939932867543291,0.974316683038891,0,0,0,0,0.992792920071963,1.47806191492362,0.778629002653797,1.05571502581607,1.28605963189521,1.18236395818547
"175",0.028477964813414,0.314915237464985,0.336194598640071,1.3865548503204,1.17808214316444,1.12835073671858,1.2591963385488,0.0889669401461262,0.152714078217383,0.0176463073233616,33.7210927324068,1.49619311755772,0.143358613699543,3.07269891044552,0.798084721620377,0.10551670187418,1.10261435429387,0.0876906344128499,0.999717010981371,0.370438563870834,0.572955222253042,0.010830334782092,0.995823983524771,0.972783184487944,0.940558601093249,0.86347176108539,0.111475558591692,384.546114396287,1.97912312014991,4.94060082166276,9.90430449095731,9.39254283789286,8.72084567210589,7.30250328624824,1.0159469381477,0.995345416542572,0.964305660021912,0.972594319655567,1.08985524036073,1.0715349791157,0,0,0,0,1.09987439524136,1.15936173667016,0.719568819895582,1.0419691695596,1.39382742910819,1.21405469622665
"176",0.0353124006560831,0.315219284827482,0.336194598640071,1.38140196979935,1.17821316593291,1.0584560163165,1.28655372409758,0.08676303284255,0.152356577545097,0.0176463073233616,33.5977773584803,6.25558805440221,0.132034065107462,3.30459753026699,0.785499751044551,0.10481902267128,0.939438015914825,0.0879686641655022,1.17526738092572,0.401638346249513,0.587492117660086,0.0101197138177653,0.995429859780686,0.975139090616244,0.939875494354217,0.864422225170934,0.110455837480754,381.928925228082,1.9784924926284,4.91713417926663,9.89532037755701,9.44363277177409,8.70713933683231,7.31850249406816,1.04500395019038,1.01943042170982,1.00175508423621,1.05814848113153,1.16375485143352,0.976907668999011,0,0,0,0,1.02637481941337,1.26798991867721,0.833232436833927,0.99204801406382,1.57987857508274,1.11998773313844
"177",0.0212048184058095,0.314981970281367,0.33277703583432,1.38143322189067,1.16005452209849,1.08811240815114,1.27303600806961,0.0859376652391469,0.153538798255188,0.0215001205432441,33.6709441044031,5.02101721844885,0.0874237339477701,4.66220564569567,0.779830924112942,0.104138602215959,1.0264245785547,0.0876478803268172,0.566560096583351,0.660546920752592,0.589588743704962,0.0100464070017925,0.995429859780686,0.975139090616244,0.939875494354217,0.863266362549509,0.110200381367155,384.161533386232,1.97710962876032,4.93890825609049,9.89532037755701,9.44363277177409,8.70713933683231,7.29905040137623,1.00332545464675,1.08632541761839,1.01489287426574,0.897083931478253,1.04172666587622,0.977395193254486,0,0,0,0,0.995149589124566,1.31115466460705,0.753775695594302,1.25141248709166,1.6649782421746,1.19300283022524
"178",0.0212048184058095,0.314981970281367,0.34056060234376,1.38401821394402,1.15657905433551,1.06431643001933,1.2992056293909,0.0864378476681679,0.152988902540967,0.0244236045021172,33.7381106864688,0.739785314641365,0.124770117698553,4.93600337696886,0.775236547152547,0.104138602215959,1.59629323192741,0.0873494279240398,0.102312923688215,0.564141745054409,0.589588743704962,0.0100464070017925,0.995362785689977,0.972882669610119,0.941424511148387,0.863266362549509,0.111498674805329,386.243064073733,1.98422084353823,4.93663677504253,9.8937922246718,9.39469466192898,8.73825091544934,7.29905040137623,0.979363898676319,1.08632541761839,0.988434597999276,0.930577053379633,0.951856629907505,0.94877537206026,0,0,0,0,1.21528316132716,1.35709018162587,0.789068216467988,1.31484178038105,1.24039331261825,1.30324108459689
"179",0.0155382923380698,0.31555742288937,0.329530190249333,1.38216299719867,1.1680392604192,1.08034867512346,1.30407233757608,0.089396637556774,0.152506340048922,0.0280164873017431,33.6408496208544,0.739785314641365,0.124770117698553,3.8121604878845,0.795941757045025,0.104533244683346,1.05647077224702,0.0871341554104284,0.102312923688215,0.504209539941098,0.555091177261185,0.00997688347013035,0.996564047976194,0.972566493981952,0.941344365429794,0.865719233009195,0.11231555169145,386.081089125106,1.98204036459662,4.92827397028117,9.92119642202977,9.38785761327956,8.73663848699023,7.34039165830685,0.979363898676319,1.24551620677965,0.960437523022845,0.969847601979814,0.852542934479083,0.99566666351169,0,0,0,0,1.00263155295636,1.35709018162587,0.789068216467988,0.864208976092616,1.37248573669913,1.33289942676996
"180",0.0145665453532049,0.314461632949048,0.331183427406463,1.38095668911047,1.16974334370671,1.04751964910452,1.32587840935395,0.0865901859126819,0.152506340048922,0.0280164873017431,33.589490623169,0.739785314641365,0.143855964013822,3.07861712166548,0.777791995357885,0.104599341243919,1.15872190543551,0.0870792657975017,0.299574879501372,0.948686450395393,0.480487976158854,0.0098199922676785,0.997766921354921,0.972578333343992,0.941363771534483,0.865208728578194,0.111328203979316,385.734655839653,1.98840080857756,4.90760325304934,9.94871343101387,9.38811354045501,8.73702888547836,7.33176824482528,1.02441918362231,1.03499927301977,1.01856002293359,1.07328661556681,1.11128949141337,1.00044798644039,0,0,0,0,1.02155265381912,1.35709018162587,0.872378738405063,1.04238363546326,1.26792808177999,1.04436264505345
