"x","y","quant"
93499652.8159717,1.37583473475556e-07,"2"
93526866.9505142,1.39587490275486e-07,"2"
93554081.0850566,1.41593840612097e-07,"2"
93581295.2195991,1.43602025432032e-07,"2"
93608509.3541415,1.4561166012088e-07,"2"
93635723.488684,1.47621881018312e-07,"2"
93662937.6232265,1.49631924409046e-07,"2"
93690151.7577689,1.51641290160006e-07,"2"
93717365.8923114,1.53649397098659e-07,"2"
93744580.0268538,1.55654263075455e-07,"2"
93771794.1613963,1.57655477980439e-07,"2"
93799008.2959388,1.59652068733586e-07,"2"
93826222.4304812,1.61643003894937e-07,"2"
93853436.5650237,1.63624177352917e-07,"2"
93880650.6995662,1.6559407334429e-07,"2"
93907864.8341086,1.67551824569192e-07,"2"
93935078.9686511,1.69495569865751e-07,"2"
93962293.1031935,1.71420302139157e-07,"2"
93989507.237736,1.73318950293e-07,"2"
94016721.3722785,1.75193419443125e-07,"2"
94043935.5068209,1.77041039995912e-07,"2"
94071149.6413634,1.78859086369683e-07,"2"
94098363.7759058,1.80627895922926e-07,"2"
94125577.9104483,1.82356814876312e-07,"2"
94152792.0449907,1.84042808857407e-07,"2"
94180006.1795332,1.85682800563418e-07,"2"
94207220.3140757,1.87258535872017e-07,"2"
94234434.4486181,1.88770016065259e-07,"2"
94261648.5831606,1.90222125818205e-07,"2"
94288862.7177031,1.91612109483959e-07,"2"
94316076.8522455,1.92928890837794e-07,"2"
94343290.986788,1.94155055646306e-07,"2"
94370505.1213304,1.95308571957275e-07,"2"
94397719.2558729,1.9638766722062e-07,"2"
94424933.3904154,1.97390668369294e-07,"2"
94452147.5249578,1.98284628860538e-07,"2"
94479361.6595003,1.99096366542659e-07,"2"
94506575.7940427,1.99827922650836e-07,"2"
94533789.9285852,2.00479026269475e-07,"2"
94561004.0631277,2.01030270712655e-07,"2"
94588218.1976701,2.01487392784061e-07,"2"
94615432.3322126,2.01866055061673e-07,"2"
94642646.466755,2.02167340357693e-07,"2"
94669860.6012975,2.02385804120247e-07,"2"
94697074.73584,2.02506600547795e-07,"2"
94724288.8703824,2.02557072954668e-07,"2"
94751503.0049249,2.02539242174693e-07,"2"
94778717.1394673,2.02455179881267e-07,"2"
94805931.2740098,2.02285731999642e-07,"2"
94833145.4085523,2.02054113260645e-07,"2"
94860359.5430947,2.0176648533907e-07,"2"
94887573.6776372,2.01425192893795e-07,"2"
94914787.8121797,2.01022724199486e-07,"3"
94942001.9467221,2.0056386072845e-07,"3"
94969216.0812646,2.00061434722491e-07,"3"
94996430.215807,1.99517521148247e-07,"3"
95023644.3503495,1.98931970187562e-07,"3"
95050858.484892,1.98297295324909e-07,"3"
95078072.6194344,1.9762932056893e-07,"3"
95105286.7539769,1.96929545537655e-07,"3"
95132500.8885193,1.96199419250874e-07,"3"
95159715.0230618,1.95431523172924e-07,"3"
95186929.1576043,1.946348314398e-07,"3"
95214143.2921467,1.93812812405778e-07,"3"
95241357.4266892,1.9296633283748e-07,"3"
95268571.5612316,1.92092143521933e-07,"3"
95295785.6957741,1.91190250205774e-07,"3"
95322999.8303166,1.90266824078724e-07,"3"
95350213.964859,1.89322357360117e-07,"3"
95377428.0994015,1.88356705163137e-07,"3"
95404642.2339439,1.8736343029138e-07,"3"
95431856.3684864,1.86350983663716e-07,"3"
95459070.5030289,1.85319748707738e-07,"3"
95486284.6375713,1.84270111395768e-07,"3"
95513498.7721138,1.83197267980349e-07,"3"
95540712.9066563,1.82105314782169e-07,"3"
95567927.0411987,1.80996866693006e-07,"3"
95595141.1757412,1.79872411081995e-07,"3"
95622355.3102836,1.7873025158528e-07,"3"
95649569.4448261,1.77569802061521e-07,"3"
95676783.5793685,1.76395871832841e-07,"3"
95703997.713911,1.7520910810471e-07,"3"
95731211.8484535,1.74010156557418e-07,"3"
95758425.9829959,1.72795616553863e-07,"3"
95785640.1175384,1.71571398505393e-07,"3"
95812854.2520809,1.70338264131091e-07,"3"
95840068.3866233,1.69096979768226e-07,"3"
95867282.5211658,1.67846776434291e-07,"3"
95894496.6557082,1.66590097708909e-07,"3"
95921710.7902507,1.65328783573278e-07,"3"
95948924.9247932,1.64063619949265e-07,"3"
95976139.0593356,1.62795200678647e-07,"3"
96003353.1938781,1.61524750227517e-07,"3"
96030567.3284205,1.60253886835354e-07,"3"
96057781.462963,1.58983346905249e-07,"3"
96084995.5975055,1.5771386102554e-07,"3"
96112209.7320479,1.56447511707505e-07,"3"
96139423.8665904,1.5518468690318e-07,"3"
96166638.0011328,1.53925969572669e-07,"3"
96193852.1356753,1.52671997662474e-07,"3"
96221066.2702178,1.51425021070223e-07,"3"
96248280.4047602,1.50185859388109e-07,"3"
96275494.5393027,1.4895402313172e-07,"3"
96302708.6738451,1.47730019286081e-07,"3"
96329922.8083876,1.46515194853367e-07,"3"
96357136.9429301,1.45312546264522e-07,"3"
96384351.0774725,1.44119622629103e-07,"3"
96411565.212015,1.42936729765878e-07,"3"
96438779.3465575,1.41764153187984e-07,"3"
96465993.4810999,1.40606139546958e-07,"3"
96493207.6156424,1.39459621423971e-07,"3"
96520421.7501848,1.38323979103295e-07,"3"
96547635.8847273,1.37199183033657e-07,"3"
96574850.0192697,1.36087391794771e-07,"3"
96602064.1538122,1.3498808058199e-07,"3"
96629278.2883547,1.33898607089502e-07,"3"
96656492.4228971,1.32818537855123e-07,"3"
96683706.5574396,1.31747899400133e-07,"3"
96710920.6919821,1.30687884047385e-07,"3"
96738134.8265245,1.29634473367217e-07,"3"
96765348.961067,1.28586825037494e-07,"3"
96792563.0956094,1.27544067885115e-07,"3"
96819777.2301519,1.26505815450466e-07,"3"
96846991.3646944,1.25469252240089e-07,"3"
96874205.4992368,1.24432958220959e-07,"3"
96901419.6337793,1.23395802830328e-07,"3"
96928633.7683217,1.22355818507826e-07,"3"
96955847.9028642,1.21310357151309e-07,"3"
96983062.0374067,1.20258841197192e-07,"3"
97010276.1719491,1.19200145805734e-07,"3"
97037490.3064916,1.18132815211959e-07,"3"
97064704.441034,1.17051362635126e-07,"3"
97091918.5755765,1.15958190049303e-07,"3"
97119132.710119,1.14852486822105e-07,"3"
97146346.8446614,1.1373348109854e-07,"3"
97173560.9792039,1.12595792819242e-07,"3"
97200775.1137463,1.11441190228007e-07,"3"
97227989.2482888,1.102711008205e-07,"3"
97255203.3828313,1.0908532000339e-07,"3"
97282417.5173737,1.07881263232228e-07,"3"
97309631.6519162,1.0665733041626e-07,"3"
97336845.7864587,1.05418150534966e-07,"3"
97364059.9210011,1.04164136616544e-07,"3"
97391274.0555436,1.02895698368173e-07,"3"
97418488.190086,1.01608389272045e-07,"3"
97445702.3246285,1.00309122522036e-07,"3"
97472916.459171,9.89987809346916e-08,"3"
97500130.5937134,9.76782707201058e-08,"3"
97527344.7282559,9.63466149046726e-08,"3"
97554558.8627983,9.50069935759983e-08,"3"
97581772.9973408,9.36617570342393e-08,"3"
97608987.1318833,9.23119581546628e-08,"3"
97636201.2664257,9.09584644419509e-08,"3"
97663415.4009682,8.96029976598277e-08,"3"
97690629.5355106,8.82474606325983e-08,"3"
97717843.6700531,8.6892740151483e-08,"3"
97745057.8045956,8.55396996840591e-08,"3"
97772271.939138,8.41908153292131e-08,"3"
97799486.0736805,8.2846129954257e-08,"3"
97826700.2082229,8.15060786704118e-08,"3"
97853914.3427654,8.01711393990031e-08,"3"
97881128.4773079,7.8843266079633e-08,"3"
97908342.6118503,7.75225965059175e-08,"3"
97935556.7463928,7.6208230069454e-08,"3"
97962770.8809353,7.49002467879669e-08,"3"
97989985.0154777,7.35993008845763e-08,"3"
98017199.1500202,7.2306761108664e-08,"3"
98044413.2845626,7.10203519523504e-08,"3"
98071627.4191051,6.97399099262957e-08,"3"
98098841.5536475,6.84652617126125e-08,"3"
98126055.68819,6.71981093844702e-08,"3"
98153269.8227325,6.59363908644076e-08,"3"
98180483.9572749,6.46796413738637e-08,"3"
98207698.0918174,6.34277169690242e-08,"3"
98234912.2263599,6.21814792137905e-08,"3"
98262126.3609023,6.09407981914949e-08,"3"
98289340.4954448,5.97047895295868e-08,"3"
98316554.6299872,5.84735689517206e-08,"3"
98343768.7645297,5.72476361605765e-08,"3"
98370982.8990722,5.60290795746015e-08,"3"
98398197.0336146,5.48165868386609e-08,"4"
98425411.1681571,5.36106567780059e-08,"4"
98452625.3026995,5.2411819842359e-08,"4"
98479839.437242,5.12238228877309e-08,"4"
98507053.5717845,5.00460153591536e-08,"4"
98534267.7063269,4.88785620451958e-08,"4"
98561481.8408694,4.77223395563754e-08,"4"
98588695.9754118,4.65809108494596e-08,"4"
98615910.1099543,4.5457019478148e-08,"4"
98643124.2444968,4.43487664676114e-08,"4"
98670338.3790392,4.32571990232202e-08,"4"
98697552.5135817,4.21840798350112e-08,"4"
98724766.6481241,4.11382064814494e-08,"4"
98751980.7826666,4.01136643085545e-08,"4"
98779194.9172091,3.91114192209414e-08,"4"
98806409.0517515,3.8132417644231e-08,"4"
98833623.186294,3.71856190157958e-08,"4"
98860837.3208365,3.6267766532309e-08,"4"
98888051.4553789,3.53766575498046e-08,"4"
98915265.5899214,3.45128840551809e-08,"4"
98942479.7244638,3.36815188568863e-08,"4"
98969693.8590063,3.28864058615222e-08,"4"
98996907.9935488,3.21202004956836e-08,"4"
99024122.1280912,3.13829728649536e-08,"4"
99051336.2626337,3.0674930034593e-08,"4"
99078550.3971761,3.00076322135526e-08,"4"
99105764.5317186,2.93685028177278e-08,"4"
99132978.6662611,2.87570456102071e-08,"4"
99160192.8008035,2.8172721814669e-08,"4"
99187406.935346,2.76218568044895e-08,"4"
99214621.0698884,2.70993293797901e-08,"4"
99241835.2044309,2.6600369730077e-08,"4"
99269049.3389734,2.61239744983626e-08,"4"
99296263.4735158,2.56715693592147e-08,"4"
99323477.6080583,2.52441313826462e-08,"4"
99350691.7426007,2.48340853840874e-08,"4"
99377905.8771432,2.44401571206293e-08,"4"
99405120.0116857,2.40610592022333e-08,"4"
99432334.1462281,2.36996072246958e-08,"4"
99459548.2807706,2.33486899240603e-08,"4"
99486762.4153131,2.300670064849e-08,"4"
99513976.5498555,2.26723374669049e-08,"4"
99541190.684398,2.2345213687944e-08,"4"
99568404.8189404,2.20223955908638e-08,"4"
99595618.9534829,2.17017366399234e-08,"4"
99622833.0880253,2.13821298715017e-08,"4"
99650047.2225678,2.10623030882862e-08,"4"
99677261.3571103,2.07399712205257e-08,"4"
99704475.4916527,2.04143969978087e-08,"4"
99731689.6261952,2.0084812772039e-08,"4"
99758903.7607377,1.97504819126311e-08,"4"
99786117.8952801,1.9408230261364e-08,"4"
99813332.0298226,1.90589766343919e-08,"4"
99840546.164365,1.87026636030332e-08,"4"
99867760.2989075,1.83389591262541e-08,"4"
99894974.43345,1.79658142911213e-08,"4"
99922188.5679924,1.75830742658012e-08,"4"
99949402.7025349,1.71923502669333e-08,"4"
99976616.8370773,1.67936975479039e-08,"4"
100003830.97162,1.63866903831653e-08,"4"
100031045.106162,1.59695554443403e-08,"4"
100058259.240705,1.55454322761608e-08,"4"
100085473.375247,1.51146947680758e-08,"4"
100112687.50979,1.46777382771228e-08,"4"
100139901.644332,1.42334260453234e-08,"4"
100167115.778875,1.37841700791098e-08,"4"
100194329.913417,1.33310192374398e-08,"4"
100221544.047959,1.28745781852137e-08,"4"
100248758.182502,1.24152223119111e-08,"4"
100275972.317044,1.19542749869294e-08,"4"
100303186.451587,1.14930131075236e-08,"4"
100330400.586129,1.10321391446742e-08,"4"
100357614.720672,1.05724519734564e-08,"4"
100384828.855214,1.01160601923097e-08,"4"
100412042.989757,9.6632244326824e-09,"4"
100439257.124299,9.21463546073255e-09,"4"
100466471.258842,8.77097816397592e-09,"4"
100493685.393384,8.33513371670908e-09,"4"
100520899.527927,7.90713875639637e-09,"4"
100548113.662469,7.48690499688083e-09,"4"
100575327.797011,7.07500165839414e-09,"4"
100602541.931554,6.67356966210011e-09,"4"
100629756.066096,6.28462156653961e-09,"4"
100656970.200639,5.9061785744338e-09,"4"
100684184.335181,5.53862703013916e-09,"4"
100711398.469724,5.18244173523777e-09,"4"
100738612.604266,4.84295033205782e-09,"4"
100765826.738809,4.51566188747886e-09,"4"
100793040.873351,4.20074790661865e-09,"4"
100820255.007894,3.8983624662787e-09,"4"
100847469.142436,3.6122356717997e-09,"4"
100874683.276979,3.34067871264115e-09,"4"
100901897.411521,3.08184724700458e-09,"4"
100929111.546063,2.8356897042926e-09,"4"
100956325.680606,2.60374888543685e-09,"4"
100983539.815148,2.38777879196867e-09,"4"
101010753.949691,2.18387721240516e-09,"4"
101037968.084233,1.99182869561156e-09,"4"
101065182.218776,1.8114066956659e-09,"4"
101092396.353318,1.64667570067627e-09,"4"
101119610.487861,1.49283838815278e-09,"4"
101146824.622403,1.34934228129042e-09,"4"
101174038.756946,1.21586362581008e-09,"4"
101201252.891488,1.09432108713093e-09,"4"
101228467.026031,9.83241338551887e-10,"4"
101255681.160573,8.80623163648259e-10,"4"
101282895.295115,7.86108303249837e-10,"4"
101310109.429658,7.00048367784589e-10,"4"
101337323.5642,6.23335435972852e-10,"4"
101364537.698743,5.53137725779094e-10,"4"
101391751.833285,4.89113870020055e-10,"4"
101418965.967828,4.30925484640215e-10,"4"
101446180.10237,3.80014190625285e-10,"4"
101473394.236913,3.34102219892582e-10,"4"
101500608.371455,2.92630130886007e-10,"4"
101527822.505998,2.55311889130096e-10,"5"
101555036.64054,2.22607248578433e-10,"5"
101582250.775083,1.93909635601552e-10,"5"
101609464.909625,1.68230206604601e-10,"5"
101636679.044167,1.45347919856957e-10,"5"
101663893.17871,1.25204770483628e-10,"5"
101691107.313252,1.08068796057002e-10,"5"
101718321.447795,9.28741966386968e-11,"5"
101745535.582337,7.9463307583156e-11,"5"
101772749.71688,6.76831860884441e-11,"5"
101799963.851422,5.77986225219299e-11,"5"
101827177.985965,4.9209782565872e-11,"5"
101854392.120507,4.16988814040732e-11,"5"
