2.183971E-03   5.595375E+00    8.382935E-02
2.385885E-03   5.456809E+00    8.384005E-02 
2.592686E-03   5.305795E+00    8.433243E-02
2.804365E-03   5.207356E+00    8.552457E-02 
3.020310E-03   5.052560E+00    8.472940E-02 
3.240364E-03   5.175160E+00    9.031378E-02 
3.463872E-03   4.925496E+00    9.017204E-02
3.690902E-03   4.805613E+00    9.020569E-02 
3.921238E-03   4.939230E+00    9.367794E-02 
4.154371E-03   5.024024E+00    9.723094E-02 
4.390563E-03   4.971533E+00    9.851541E-02
4.628933E-03   5.005326E+00    1.041874E-01 
4.869689E-03   4.567042E+00    9.891482E-02 
5.112692E-03   4.611864E+00    1.026130E-01 
5.357338E-03   4.691854E+00    1.093601E-01
5.603375E-03   4.420279E+00    1.108938E-01 
5.851169E-03   4.222387E+00    1.076231E-01 
6.100352E-03   4.694943E+00    1.255085E-01 
6.350480E-03   4.354219E+00    1.199439E-01
6.601578E-03   4.726389E+00    1.345929E-01 
6.853464E-03   4.137051E+00    1.259839E-01 
7.105873E-03   4.456333E+00    1.447373E-01 
7.359096E-03   4.135836E+00    1.365988E-01
7.612747E-03   4.159703E+00    1.435971E-01 
7.866494E-03   3.942435E+00    1.551009E-01 
8.120285E-03   4.362248E+00    1.652441E-01 
8.374636E-03   4.143442E+00    1.539148E-01
8.629143E-03   4.424349E+00    1.872132E-01 
8.882742E-03   4.026532E+00    1.951334E-01 
9.389572E-03   3.879684E+00    1.964327E-01  
               
