"x","mean","lwr1","lwr2","lwr3","upr1","upr2","upr3"
0.0236448941264541,9.93299843011462,9.69569826970728,9.28583629877308,9.06405275860616,10.1466615823845,10.6357663714033,10.8931000204698
0.0259502421139974,20.1593993481178,19.6778373971946,18.8490035213022,18.398509509379,20.5881202238154,21.5831505777078,22.1025773143664
0.028480358684358,39.9840901796629,39.0340558521298,37.3963063042387,36.5018986956786,40.8290874883834,42.8079897637292,43.8321998134389
0.0312571584968824,77.5651855489976,75.7369158915005,72.5724740809976,70.8354804751508,79.2177580259401,83.0476138225935,85.0219610762484
0.0343046928631492,147.322301587697,143.844061377712,137.860939399681,134.55876810537,150.466260389863,157.704430430114,161.427701053429
0.0376493580679247,274.058289514366,267.683766069496,256.525909301365,250.38944363974,279.951302024211,293.353200600292,300.226711450989
0.0413201240011534,499.874774638349,488.374712063873,467.905233007131,456.745802411044,510.478625043144,534.906820273113,547.336540779784
0.0453487850812858,894.455495829048,873.806933106593,837.227182945656,817.324803025366,913.185664206694,956.777702970734,978.80886917856
0.0497702356433211,1570.84116146488,1534.42242100967,1470.58555325259,1435.7522642024,1603.50627147901,1679.92768614078,1718.22424620094
0.0546227721768434,2710.37402085232,2646.82434182885,2537.45589434966,2477.58834888878,2765.85536393111,2897.43898516449,2962.76224914291
0.0599484250318941,4596.69554576534,4488.58158108278,4303.93098762298,4202.82644815872,4689.54541413585,4912.21033025674,5021.60259669334
0.0657933224657569,7666.71281289613,7489.09825141082,7181.02632914471,7013.14582613836,7821.4614345229,8191.64717514813,8371.58536653394
0.0722080901838547,12591.4907370856,12301.8621886076,11793.8936751802,11519.6471133736,12841.9445763522,13444.2680241639,13736.699369732
0.0792482898353917,20364.6396570075,19905.2861396623,19084.9271360133,18638.7222191418,20768.2847043884,21728.1605836079,22200.0756841007
0.0869749002617784,32461.0724249094,31732.0961914479,30443.515624894,29726.2308374605,33101.293364546,34609.5815114093,35359.8632378498
0.0954548456661834,51040.2292077478,49933.5877168725,47901.8256304477,46763.4565645603,52035.315389353,54367.942485208,55543.7978276112
0.104761575278967,79198.3615146157,77453.8968806123,74397.5885043412,72612.5952406846,80757.4079079643,84288.3020303295,86101.5704332385
0.114975699539774,121381.656772691,118748.985098462,114132.288963379,111364.921312148,123713.556013451,129060.362545849,131799.265454356
0.126185688306602,183881.120209562,179862.233143099,173056.011343337,168811.162371929,187341.242469282,195267.310023982,199345.86305653
0.138488637139387,275490.85847553,269583.048788179,259579.234704863,253070.200868831,280539.089641055,292097.833545421,298087.048613643
0.151991108295293,408194.942190512,399735.773692721,385105.002641358,375416.965634021,415516.457414715,432380.457947383,441053.973490352
0.166810053720006,598749.787146639,586358.024129468,565233.415941092,551349.060638787,609168.419141659,633683.832510183,645831.387610251
0.183073828029537,869389.500277089,852014.930800344,821321.810728393,801917.530944502,884242.065662655,919951.57247685,936159.026711088
0.200923300256505,1250139.71829336,1226240.03606317,1182410.80849604,1155310.02596855,1271084.77380062,1322953.71561907,1343536.99661272
0.220513073990305,1780171.11138469,1746355.12589792,1685883.3218232,1648187.237351,1809556.86492675,1883913.35266594,1909325.85691448
0.242012826479438,2510081.9607142,2463137.58098084,2381289.29932225,2327690.49117575,2551079.93450282,2653787.03189936,2687205.39259872
0.265608778294669,3502952.00205479,3438315.82871066,3329662.31187158,3253671.39501768,3558259.4766588,3694402.35822763,3742049.20293214
0.291505306282518,4833889.79369219,4744394.78974424,4600911.50850632,4498149.43974577,4907252.22640523,5089764.45228803,5152739.30027539
0.319926713779738,6591818.03513563,6470953.55556279,6281710.52661502,6145251.14699281,6688782.11637046,6928992.54126475,7010707.50748386
0.351119173421513,8875567.18454369,8714529.39102179,8461553.39553814,8288757.44474953,9001549.9972305,9314601.09741282,9417260.03471039
0.385352859371053,11784891.9403812,11569593.8585398,11235787.2665429,11027564.067329,11951983.8776232,12346444.1880132,12478669.7639063
0.42292428743895,15422870.8387949,15141294.2895686,14699918.0602993,14458907.3987326,15642536.6887567,16125404.2166761,16310691.7473467
0.464158883361278,19868583.6265565,19517103.931644,18960164.9819829,18669674.9283182,20159926.5642232,20763229.5010527,21006764.2062535
0.509413801481638,25195257.9193416,24768539.7258423,24077663.2413067,23726565.0544903,25577636.6895861,26312859.0093413,26610118.6475471
0.559081018251223,31449904.2524305,30946161.6973252,30088285.0324523,29666199.0832632,31936166.9923273,32833566.7746133,33189342.2676209
