# From Fig. 4 of K.K.Sekharan, H.Laumer, B.D.Kern, F.Gabbard NIM 133, 253 (1976)
#  Ecm (MeV)   sigma (b)   stats=0   sigma*Ecm^1/2 stats=0     Ep (MeV)   sigma Li+p   stats=0
  8.2298E-04  4.5919E+00  0.0000E+00  1.3173E-01  0.0000E+00  1.8813E+00  2.3000E-03  0.0000E+00
  1.3476E-03  5.9761E+00  0.0000E+00  2.1938E-01  0.0000E+00  1.8819E+00  4.9000E-03  0.0000E+00
  1.8723E-03  1.2294E+01  0.0000E+00  5.3195E-01  0.0000E+00  1.8825E+00  1.4000E-02  0.0000E+00
  2.6593E-03  1.5464E+01  0.0000E+00  7.9744E-01  0.0000E+00  1.8834E+00  2.5000E-02  0.0000E+00
  3.2714E-03  2.1126E+01  0.0000E+00  1.2083E+00  0.0000E+00  1.8841E+00  4.2000E-02  0.0000E+00
  3.8835E-03  2.4712E+01  0.0000E+00  1.5400E+00  0.0000E+00  1.8848E+00  5.8300E-02  0.0000E+00
  4.5830E-03  2.9178E+01  0.0000E+00  1.9753E+00  0.0000E+00  1.8856E+00  8.1200E-02  0.0000E+00
  5.1951E-03  3.2155E+01  0.0000E+00  2.3177E+00  0.0000E+00  1.8863E+00  1.0140E-01  0.0000E+00
  5.8072E-03  3.3800E+01  0.0000E+00  2.5757E+00  0.0000E+00  1.8870E+00  1.1910E-01  0.0000E+00
  6.5068E-03  3.5170E+01  0.0000E+00  2.8370E+00  0.0000E+00  1.8878E+00  1.3880E-01  0.0000E+00
  7.2063E-03  3.6164E+01  0.0000E+00  3.0700E+00  0.0000E+00  1.8886E+00  1.5800E-01  0.0000E+00
  7.8184E-03  3.6722E+01  0.0000E+00  3.2471E+00  0.0000E+00  1.8893E+00  1.7400E-01  0.0000E+00
  8.4305E-03  3.6320E+01  0.0000E+00  3.3349E+00  0.0000E+00  1.8900E+00  1.8550E-01  0.0000E+00
  9.0426E-03  3.5920E+01  0.0000E+00  3.4157E+00  0.0000E+00  1.8907E+00  1.9670E-01  0.0000E+00
  9.6547E-03  3.5554E+01  0.0000E+00  3.4935E+00  0.0000E+00  1.8914E+00  2.0780E-01  0.0000E+00
  1.0354E-02  3.4794E+01  0.0000E+00  3.5405E+00  0.0000E+00  1.8922E+00  2.1800E-01  0.0000E+00
  1.1054E-02  3.3309E+01  0.0000E+00  3.5020E+00  0.0000E+00  1.8930E+00  2.2270E-01  0.0000E+00
  1.1666E-02  3.3274E+01  0.0000E+00  3.5939E+00  0.0000E+00  1.8937E+00  2.3470E-01  0.0000E+00
  1.2278E-02  3.1991E+01  0.0000E+00  3.5448E+00  0.0000E+00  1.8944E+00  2.3740E-01  0.0000E+00
  1.2978E-02  3.1312E+01  0.0000E+00  3.5670E+00  0.0000E+00  1.8952E+00  2.4550E-01  0.0000E+00
  1.3677E-02  3.0353E+01  0.0000E+00  3.5497E+00  0.0000E+00  1.8960E+00  2.5070E-01  0.0000E+00
  1.4289E-02  2.9515E+01  0.0000E+00  3.5282E+00  0.0000E+00  1.8967E+00  2.5460E-01  0.0000E+00
  1.4901E-02  2.8758E+01  0.0000E+00  3.5105E+00  0.0000E+00  1.8974E+00  2.5860E-01  0.0000E+00
  1.5513E-02  2.8136E+01  0.0000E+00  3.5044E+00  0.0000E+00  1.8981E+00  2.6330E-01  0.0000E+00
  1.6126E-02  2.7294E+01  0.0000E+00  3.4660E+00  0.0000E+00  1.8988E+00  2.6540E-01  0.0000E+00
  1.6825E-02  2.6574E+01  0.0000E+00  3.4470E+00  0.0000E+00  1.8996E+00  2.6950E-01  0.0000E+00
  1.8137E-02  2.5047E+01  0.0000E+00  3.3732E+00  0.0000E+00  1.9011E+00  2.7360E-01  0.0000E+00
  1.9448E-02  2.3735E+01  0.0000E+00  3.3101E+00  0.0000E+00  1.9026E+00  2.7780E-01  0.0000E+00
  2.0673E-02  2.2539E+01  0.0000E+00  3.2407E+00  0.0000E+00  1.9040E+00  2.8020E-01  0.0000E+00
  2.1984E-02  2.1506E+01  0.0000E+00  3.1888E+00  0.0000E+00  1.9055E+00  2.8410E-01  0.0000E+00
