T9 mean lower upper fu
0.0010000000000 0.0000002031161 0.0000002021130 0.0000002039118 1.0048431655537
0.0020000000000 0.0014695782405 0.0014623604669 0.0014754044849 1.0048104011579
0.0030000000000 0.1064187118750 0.1058828893696 0.1068271682099 1.0047851176178
0.0040000000000 1.5653505623631 1.5573646279025 1.5714158179276 1.0047643156579
