  9.2085E-04  1.8231E+02  1.3504E+01  5.5322E+00  4.0979E-01  1.8814E+03  1.0217E-01  7.5678E-03
  1.6221E-03  1.3490E+02  9.9925E+00  5.4330E+00  4.0245E-01  1.8822E+03  1.3311E-01  9.8600E-03
  2.3233E-03  1.0859E+02  8.0434E+00  5.2339E+00  3.8770E-01  1.8830E+03  1.5340E-01  1.1363E-02
  3.0245E-03  9.1656E+01  6.7893E+00  5.0407E+00  3.7338E-01  1.8838E+03  1.6849E-01  1.2481E-02
  3.7257E-03  7.9711E+01  5.9046E+00  4.8655E+00  3.6041E-01  1.8846E+03  1.8043E-01  1.3365E-02
  4.4270E-03  7.0760E+01  5.2415E+00  4.7081E+00  3.4875E-01  1.8854E+03  1.9023E-01  1.4091E-02
  5.1282E-03  6.3762E+01  4.7231E+00  4.5661E+00  3.3823E-01  1.8862E+03  1.9849E-01  1.4703E-02
  5.8294E-03  5.8118E+01  4.3050E+00  4.4374E+00  3.2869E-01  1.8870E+03  2.0557E-01  1.5227E-02
  6.5306E-03  5.3455E+01  3.9596E+00  4.3198E+00  3.1998E-01  1.8878E+03  2.1173E-01  1.5684E-02
  7.2318E-03  4.9527E+01  3.6687E+00  4.2118E+00  3.1199E-01  1.8886E+03  2.1714E-01  1.6085E-02
  7.9331E-03  4.6168E+01  3.4198E+00  4.1121E+00  3.0460E-01  1.8894E+03  2.2195E-01  1.6441E-02
  8.6343E-03  4.3257E+01  3.2042E+00  4.0195E+00  2.9774E-01  1.8902E+03  2.2624E-01  1.6759E-02
  9.3355E-03  4.0708E+01  3.0154E+00  3.9332E+00  2.9135E-01  1.8910E+03  2.3010E-01  1.7045E-02
  1.0037E-02  3.8455E+01  2.8485E+00  3.8525E+00  2.8537E-01  1.8918E+03  2.3359E-01  1.7303E-02
  1.0738E-02  3.6446E+01  2.6997E+00  3.7767E+00  2.7976E-01  1.8926E+03  2.3676E-01  1.7538E-02
  1.1439E-02  3.4644E+01  2.5662E+00  3.7053E+00  2.7447E-01  1.8934E+03  2.3965E-01  1.7752E-02
  1.2140E-02  3.3017E+01  2.4457E+00  3.6379E+00  2.6947E-01  1.8942E+03  2.4229E-01  1.7947E-02
  1.2842E-02  3.1539E+01  2.3362E+00  3.5740E+00  2.6474E-01  1.8950E+03  2.4471E-01  1.8127E-02
  1.3543E-02  3.0191E+01  2.2364E+00  3.5134E+00  2.6025E-01  1.8958E+03  2.4694E-01  1.8292E-02
  1.4244E-02  2.8955E+01  2.1449E+00  3.4558E+00  2.5598E-01  1.8966E+03  2.4899E-01  1.8444E-02
  1.4945E-02  2.7819E+01  2.0606E+00  3.4009E+00  2.5192E-01  1.8975E+03  2.5088E-01  1.8584E-02
  1.5647E-02  2.6769E+01  1.9829E+00  3.3484E+00  2.4803E-01  1.8983E+03  2.5264E-01  1.8714E-02
  1.6348E-02  2.5796E+01  1.9108E+00  3.2983E+00  2.4432E-01  1.8991E+03  2.5426E-01  1.8834E-02
  1.7049E-02  2.4892E+01  1.8439E+00  3.2503E+00  2.4076E-01  1.8999E+03  2.5577E-01  1.8946E-02
  1.7750E-02  2.4050E+01  1.7815E+00  3.2042E+00  2.3735E-01  1.9007E+03  2.5717E-01  1.9050E-02
  1.8451E-02  2.3263E+01  1.7232E+00  3.1600E+00  2.3407E-01  1.9015E+03  2.5847E-01  1.9146E-02
  1.9153E-02  2.2526E+01  1.6686E+00  3.1174E+00  2.3092E-01  1.9023E+03  2.5968E-01  1.9236E-02
  1.9854E-02  2.1834E+01  1.6173E+00  3.0765E+00  2.2789E-01  1.9031E+03  2.6081E-01  1.9319E-02
  2.0555E-02  2.1183E+01  1.5691E+00  3.0370E+00  2.2497E-01  1.9039E+03  2.6186E-01  1.9397E-02
  2.1256E-02  2.0570E+01  1.5237E+00  2.9990E+00  2.2215E-01  1.9047E+03  2.6284E-01  1.9470E-02
  2.1958E-02  1.9991E+01  1.4808E+00  2.9622E+00  2.1942E-01  1.9055E+03  2.6376E-01  1.9538E-02
  2.2659E-02  1.9443E+01  1.4402E+00  2.9267E+00  2.1679E-01  1.9063E+03  2.6461E-01  1.9601E-02
  2.3360E-02  1.8924E+01  1.4018E+00  2.8923E+00  2.1425E-01  1.9071E+03  2.6541E-01  1.9660E-02
  2.4061E-02  1.8432E+01  1.3653E+00  2.8591E+00  2.1178E-01  1.9079E+03  2.6616E-01  1.9715E-02
  2.4762E-02  1.7964E+01  1.3307E+00  2.8269E+00  2.0940E-01  1.9087E+03  2.6685E-01  1.9767E-02
  2.5464E-02  1.7519E+01  1.2977E+00  2.7956E+00  2.0708E-01  1.9095E+03  2.6750E-01  1.9815E-02
  2.6165E-02  1.7096E+01  1.2663E+00  2.7653E+00  2.0484E-01  1.9103E+03  2.6810E-01  1.9860E-02
  2.6866E-02  1.6691E+01  1.2364E+00  2.7359E+00  2.0266E-01  1.9111E+03  2.6867E-01  1.9901E-02
  2.7567E-02  1.6306E+01  1.2078E+00  2.7073E+00  2.0054E-01  1.9119E+03  2.6920E-01  1.9940E-02
  2.8269E-02  1.5937E+01  1.1805E+00  2.6795E+00  1.9848E-01  1.9127E+03  2.6969E-01  1.9977E-02
  2.8970E-02  1.5584E+01  1.1544E+00  2.6525E+00  1.9648E-01  1.9135E+03  2.7014E-01  2.0011E-02
  2.9671E-02  1.5246E+01  1.1293E+00  2.6261E+00  1.9453E-01  1.9143E+03  2.7057E-01  2.0042E-02
  3.0372E-02  1.4922E+01  1.1053E+00  2.6005E+00  1.9263E-01  1.9151E+03  2.7096E-01  2.0071E-02
  3.1073E-02  1.4611E+01  1.0823E+00  2.5756E+00  1.9078E-01  1.9159E+03  2.7133E-01  2.0099E-02
  3.1775E-02  1.4312E+01  1.0602E+00  2.5513E+00  1.8898E-01  1.9167E+03  2.7167E-01  2.0124E-02
  3.2476E-02  1.4026E+01  1.0389E+00  2.5275E+00  1.8723E-01  1.9175E+03  2.7199E-01  2.0147E-02
  3.3177E-02  1.3749E+01  1.0185E+00  2.5044E+00  1.8551E-01  1.9183E+03  2.7228E-01  2.0169E-02
  3.3878E-02  1.3484E+01  9.9880E-01  2.4818E+00  1.8384E-01  1.9191E+03  2.7254E-01  2.0188E-02
  3.4580E-02  1.3228E+01  9.7984E-01  2.4598E+00  1.8221E-01  1.9199E+03  2.7279E-01  2.0207E-02
  3.5281E-02  1.2981E+01  9.6156E-01  2.4383E+00  1.8061E-01  1.9207E+03  2.7302E-01  2.0223E-02
  3.5982E-02  1.2743E+01  9.4393E-01  2.4172E+00  1.7905E-01  1.9215E+03  2.7322E-01  2.0239E-02
  3.6683E-02  1.2513E+01  9.2691E-01  2.3966E+00  1.7753E-01  1.9223E+03  2.7341E-01  2.0253E-02
  3.7384E-02  1.2291E+01  9.1047E-01  2.3765E+00  1.7604E-01  1.9231E+03  2.7358E-01  2.0265E-02
  3.8086E-02  1.2077E+01  8.9458E-01  2.3569E+00  1.7458E-01  1.9239E+03  2.7373E-01  2.0277E-02
  3.8787E-02  1.1869E+01  8.7922E-01  2.3376E+00  1.7316E-01  1.9247E+03  2.7387E-01  2.0287E-02
  3.9488E-02  1.1669E+01  8.6435E-01  2.3188E+00  1.7176E-01  1.9255E+03  2.7400E-01  2.0296E-02
  4.0189E-02  1.1474E+01  8.4996E-01  2.3003E+00  1.7039E-01  1.9263E+03  2.7410E-01  2.0304E-02
  4.0891E-02  1.1286E+01  8.3602E-01  2.2822E+00  1.6906E-01  1.9271E+03  2.7420E-01  2.0311E-02
  4.1592E-02  1.1104E+01  8.2251E-01  2.2645E+00  1.6774E-01  1.9279E+03  2.7428E-01  2.0317E-02
  4.2293E-02  1.0927E+01  8.0941E-01  2.2472E+00  1.6646E-01  1.9287E+03  2.7435E-01  2.0322E-02
  4.2994E-02  1.0756E+01  7.9671E-01  2.2302E+00  1.6520E-01  1.9295E+03  2.7441E-01  2.0326E-02
  4.3695E-02  1.0589E+01  7.8438E-01  2.2135E+00  1.6396E-01  1.9303E+03  2.7445E-01  2.0330E-02
  4.4397E-02  1.0428E+01  7.7241E-01  2.1971E+00  1.6275E-01  1.9311E+03  2.7449E-01  2.0332E-02
  4.5098E-02  1.0271E+01  7.6078E-01  2.1811E+00  1.6156E-01  1.9319E+03  2.7451E-01  2.0334E-02
  4.5799E-02  1.0118E+01  7.4948E-01  2.1653E+00  1.6039E-01  1.9327E+03  2.7452E-01  2.0335E-02
  4.6500E-02  9.9698E+00  7.3850E-01  2.1499E+00  1.5925E-01  1.9335E+03  2.7453E-01  2.0336E-02
  4.7202E-02  9.8256E+00  7.2782E-01  2.1347E+00  1.5813E-01  1.9343E+03  2.7452E-01  2.0335E-02
  4.7903E-02  9.6853E+00  7.1743E-01  2.1198E+00  1.5702E-01  1.9351E+03  2.7451E-01  2.0334E-02
  4.8604E-02  9.5487E+00  7.0731E-01  2.1051E+00  1.5594E-01  1.9359E+03  2.7449E-01  2.0333E-02
  4.9305E-02  9.4158E+00  6.9747E-01  2.0908E+00  1.5487E-01  1.9367E+03  2.7446E-01  2.0330E-02
  5.0006E-02  9.2864E+00  6.8788E-01  2.0766E+00  1.5382E-01  1.9375E+03  2.7442E-01  2.0328E-02
  5.0708E-02  9.1602E+00  6.7854E-01  2.0627E+00  1.5280E-01  1.9383E+03  2.7438E-01  2.0324E-02
  5.1409E-02  9.0373E+00  6.6943E-01  2.0491E+00  1.5178E-01  1.9392E+03  2.7433E-01  2.0320E-02
  5.2110E-02  8.9175E+00  6.6055E-01  2.0357E+00  1.5079E-01  1.9400E+03  2.7427E-01  2.0316E-02
  5.2811E-02  8.8006E+00  6.5190E-01  2.0224E+00  1.4981E-01  1.9408E+03  2.7420E-01  2.0311E-02
  5.3513E-02  8.6866E+00  6.4345E-01  2.0095E+00  1.4885E-01  1.9416E+03  2.7413E-01  2.0306E-02
  5.4214E-02  8.5754E+00  6.3521E-01  1.9967E+00  1.4790E-01  1.9424E+03  2.7405E-01  2.0300E-02
  5.4915E-02  8.4668E+00  6.2717E-01  1.9841E+00  1.4697E-01  1.9432E+03  2.7397E-01  2.0294E-02
  5.5616E-02  8.3608E+00  6.1932E-01  1.9717E+00  1.4605E-01  1.9440E+03  2.7388E-01  2.0287E-02
  5.6317E-02  8.2572E+00  6.1165E-01  1.9596E+00  1.4515E-01  1.9448E+03  2.7379E-01  2.0280E-02
  5.7019E-02  8.1561E+00  6.0416E-01  1.9476E+00  1.4426E-01  1.9456E+03  2.7369E-01  2.0273E-02
  5.7720E-02  8.0573E+00  5.9683E-01  1.9358E+00  1.4339E-01  1.9464E+03  2.7358E-01  2.0265E-02
  5.8421E-02  7.9607E+00  5.8968E-01  1.9241E+00  1.4253E-01  1.9472E+03  2.7347E-01  2.0257E-02
  5.9122E-02  7.8662E+00  5.8268E-01  1.9127E+00  1.4168E-01  1.9480E+03  2.7336E-01  2.0249E-02
