              alpha        beta         gamma
  [5090,]   5.184391   -2.6787111    1.141736e+00
  [5091,]   5.191769   -2.6211098    1.079796e+00
  [5092,]   5.195418   -2.6270982    1.007390e+00
  [5093,]   5.205310   -2.7999029    1.047519e+00
  [5094,]   5.207780   -2.7663560    1.071022e+00
  [5095,]   5.201364   -2.6685307    1.052738e+00
  [5096,]   5.218772   -2.7429863    1.007997e+00
  [5097,]   5.261750   -2.7960730    1.137359e+00
  [5098,]   5.242618   -2.7100620    1.121672e+00
  [5099,]   5.263203   -2.6853469    1.121659e+00
  [5100,]   5.209421   -2.5776827    1.086461e+00
  [5101,]   5.185859   -2.6656441    1.082549e+00
  [5102,]   5.152110   -2.6959680    1.187386e+00
  [5103,]   5.151973   -2.6328179    1.165228e+00
  [5104,]   5.163894   -2.7128575    1.241437e+00
  [5105,]   5.167785   -2.6985769    1.163154e+00
  [5106,]   5.130061   -2.6712905    1.173865e+00
  [5107,]   5.108217   -2.6371420    1.076428e+00
  [5108,]   5.079294   -2.6509292    1.044897e+00
  [5109,]   5.084974   -2.6598306    9.875255e-01
  [5110,]   5.084067   -2.5811474    1.016837e+00
  [5111,]   5.093946   -2.5678646    9.543958e-01
  [5112,]   5.093015   -2.5188384    9.557425e-01
  [5113,]   5.090501   -2.4410242    9.396476e-01
  [5114,]   5.057382   -2.4596868    9.089306e-01
  [5115,]   5.025615   -2.4433575    9.227804e-01
  [5116,]   5.045209   -2.4470376    8.036555e-01
  [5117,]   5.042179   -2.3892083    7.664307e-01
  [5118,]   5.040976   -2.3553452    7.725414e-01
  [5119,]   5.044062   -2.4274501    8.424890e-01
  [5120,]   5.074091   -2.4955668    8.711913e-01
  [5121,]   5.135952   -2.4962766    8.231883e-01
  [5122,]   5.127569   -2.4310684    8.013138e-01
  [5123,]   5.099522   -2.4432309    8.177688e-01
  [5124,]   5.090787   -2.3162129    8.032939e-01
  [5125,]   5.073805   -2.2553026    7.401331e-01
  [5126,]   5.068177   -2.2243684    7.783331e-01
  [5127,]   5.076720   -2.3548525    9.913198e-01
  [5128,]   5.094693   -2.3484708    8.828168e-01
  [5129,]   5.083466   -2.4427703    8.376547e-01
  [5130,]   5.071609   -2.4271464    7.772693e-01
  [5131,]   5.072576   -2.3441238    6.878060e-01
  [5132,]   5.068870   -2.2252769    6.590455e-01
  [5133,]   5.087814   -2.2186534    6.975783e-01
  [5134,]   5.057978   -2.1791914    7.708134e-01
  [5135,]   5.077371   -2.4619142    9.532000e-01
  [5136,]   5.086836   -2.4599404    9.099184e-01
  [5137,]   5.103702   -2.4631842    9.874335e-01
  [5138,]   5.094372   -2.6164625    9.640046e-01
  [5139,]   5.102769   -2.6157800    1.018341e+00
  [5140,]   5.096907   -2.6366812    1.018242e+00
  [5141,]   5.098280   -2.7848035    1.040854e+00
  [5142,]   5.136641   -2.8676031    1.139161e+00
  [5143,]   5.111746   -2.9556426    1.111129e+00
  [5144,]   5.111210   -2.9565466    1.216476e+00
  [5145,]   5.075402   -2.9682083    1.267895e+00
  [5146,]   5.056695   -2.8265579    1.065084e+00
  [5147,]   5.046838   -2.7962360    1.102951e+00
  [5148,]   5.050870   -2.8024684    1.246785e+00
  [5149,]   5.035599   -2.8341098    1.305362e+00
  [5150,]   5.054632   -2.8307211    1.164494e+00
  [5151,]   5.034941   -2.7398130    1.138556e+00
  [5152,]   5.081476   -2.8677195    1.308040e+00
  [5153,]   5.101245   -2.9035593    1.240257e+00
  [5154,]   5.135319   -2.9146016    1.197044e+00
  [5155,]   5.144228   -2.8806361    1.174189e+00
  [5156,]   5.138550   -2.8445123    1.029596e+00
  [5157,]   5.147108   -2.8309830    1.175355e+00
  [5158,]   5.155586   -2.8685910    1.061848e+00
  [5159,]   5.135606   -2.8186714    1.002943e+00
  [5160,]   5.150295   -2.7194440    1.005021e+00
  [5161,]   5.141357   -2.7492739    1.139585e+00
  [5162,]   5.148063   -2.7461528    1.169906e+00
  [5163,]   5.133912   -2.6630498    1.061959e+00
  [5164,]   5.132214   -2.5724916    9.588885e-01
  [5165,]   5.153297   -2.6658358    1.012460e+00
  [5166,]   5.127094   -2.7582113    1.138926e+00
  [5167,]   5.139231   -2.7261911    1.096852e+00
  [5168,]   5.142341   -2.6696677    1.047922e+00
  [5169,]   5.148099   -2.6427918    9.633302e-01
  [5170,]   5.167830   -2.6310123    9.804159e-01
  [5171,]   5.158221   -2.5623917    9.032329e-01
  [5172,]   5.150345   -2.6545299    1.142409e+00
  [5173,]   5.129108   -2.6779223    1.109526e+00
  [5174,]   5.162543   -2.6505068    1.137745e+00
  [5175,]   5.173013   -2.6398754    1.039269e+00
  [5176,]   5.106476   -2.4144939    1.069163e+00
  [5177,]   5.106092   -2.4096157    1.083359e+00
  [5178,]   5.117381   -2.6291567    1.059052e+00
  [5179,]   5.129321   -2.5364995    9.765419e-01
  [5180,]   5.142581   -2.4905348    9.278742e-01
  [5181,]   5.123811   -2.4359046    8.406347e-01
  [5182,]   5.143263   -2.6226666    8.332918e-01
  [5183,]   5.140124   -2.5843002    8.052972e-01
  [5184,]   5.146603   -2.5902629    9.142579e-01
  [5185,]   5.128915   -2.5945115    8.997904e-01
  [5186,]   5.131217   -2.4929377    7.778783e-01
  [5187,]   5.128946   -2.5067564    8.578890e-01
  [5188,]   5.109616   -2.3849323    6.738883e-01
  [5189,]   5.087866   -2.2732421    7.118720e-01
  [5190,]   5.039214   -2.2224976    6.462102e-01
  [5191,]   5.045016   -2.2820949    6.821663e-01
  [5192,]   5.012669   -2.3266929    7.706582e-01
  [5193,]   4.983171   -2.2069853    6.298687e-01
  [5194,]   5.014305   -2.2733737    6.150617e-01
  [5195,]   5.004333   -2.2603506    6.838300e-01
  [5196,]   5.011357   -2.2934835    7.314230e-01
  [5197,]   5.021601   -2.3251704    7.554070e-01
  [5198,]   5.022578   -2.3025509    7.601869e-01
  [5199,]   5.018491   -2.3428995    8.604710e-01
  [5200,]   5.022588   -2.3575766    8.412146e-01
  [5201,]   5.013430   -2.3682922    8.519558e-01
  [5202,]   4.996755   -2.2366424    6.211618e-01
  [5203,]   5.010171   -2.2756275    6.249972e-01
  [5204,]   4.979319   -2.2637692    6.602114e-01
  [5205,]   4.977036   -2.2616656    7.046852e-01
  [5206,]   4.984346   -2.3303909    7.176792e-01
  [5207,]   4.967810   -2.3250775    9.402698e-01
  [5208,]   4.975032   -2.3431146    9.678077e-01
  [5209,]   4.972915   -2.3377914    9.107688e-01
  [5210,]   4.992120   -2.2678248    9.058986e-01
  [5211,]   4.980300   -2.3384554    8.930377e-01
  [5212,]   4.986679   -2.2709686    6.325403e-01
  [5213,]   5.017870   -2.1913035    4.800035e-01
  [5214,]   5.031632   -2.1609897    5.029634e-01
  [5215,]   5.019209   -2.2043779    6.359194e-01
  [5216,]   5.001947   -2.2323333    6.869555e-01
  [5217,]   5.010066   -2.3095917    7.980445e-01
  [5218,]   5.019115   -2.3009613    7.662775e-01
  [5219,]   5.019155   -2.2949694    7.565060e-01
  [5220,]   5.009021   -2.4062403    8.251777e-01
  [5221,]   5.052570   -2.3567987    7.977560e-01
  [5222,]   5.045767   -2.3535556    7.489634e-01
  [5223,]   5.026605   -2.3658500    7.326592e-01
  [5224,]   4.938477   -2.3750128    9.465104e-01
  [5225,]   4.965389   -2.4087015    9.455446e-01
  [5226,]   4.966412   -2.4782469    1.012883e+00
  [5227,]   4.944724   -2.4718450    1.157464e+00
  [5228,]   4.934802   -2.4791217    1.136141e+00
  [5229,]   4.949299   -2.4688361    1.100487e+00
  [5230,]   5.007810   -2.4953616    1.079975e+00
  [5231,]   4.995687   -2.5504238    1.041887e+00
  [5232,]   5.002112   -2.4903128    1.088496e+00
  [5233,]   4.980814   -2.4423296    1.035106e+00
  [5234,]   4.966374   -2.3509206    1.009246e+00
  [5235,]   4.981731   -2.4488134    1.095394e+00
  [5236,]   5.002376   -2.3466331    8.419379e-01
  [5237,]   5.003823   -2.4542435    8.320841e-01
  [5238,]   5.039269   -2.5117782    8.550700e-01
  [5239,]   5.043112   -2.4731370    8.863363e-01
  [5240,]   5.078429   -2.5746298    9.540883e-01
  [5241,]   5.085171   -2.6488888    9.687717e-01
  [5242,]   5.086562   -2.6018640    1.002621e+00
  [5243,]   5.092485   -2.6137798    9.626490e-01
  [5244,]   5.083115   -2.5973878    1.092881e+00
  [5245,]   5.065928   -2.5965160    1.148931e+00
  [5246,]   5.105004   -2.6880270    1.172416e+00
  [5247,]   5.124213   -2.6307674    1.171745e+00
  [5248,]   5.146485   -2.5997100    1.142002e+00
  [5249,]   5.172084   -2.6166751    1.076624e+00
  [5250,]   5.168968   -2.6354777    1.062959e+00
  [5251,]   5.153054   -2.6338907    1.096310e+00
  [5252,]   5.160493   -2.5633235    1.062898e+00
  [5253,]   5.151809   -2.6572005    9.647299e-01
  [5254,]   5.156153   -2.6989109    9.439616e-01
  [5255,]   5.155256   -2.6582844    1.055609e+00
  [5256,]   5.166723   -2.6362880    9.896351e-01
  [5257,]   5.141008   -2.6528209    9.218587e-01
  [5258,]   5.126205   -2.7220867    1.090259e+00
  [5259,]   5.117453   -2.8236157    1.144450e+00
  [5260,]   5.086097   -2.7549059    1.140432e+00
  [5261,]   5.063326   -2.8638658    1.198785e+00
  [5262,]   5.078497   -2.8932146    1.204627e+00
  [5263,]   5.047938   -2.8169944    1.196969e+00
  [5264,]   5.045155   -2.7650893    1.177881e+00
  [5265,]   5.071343   -2.9213702    1.355628e+00
  [5266,]   5.069879   -2.9465922    1.291153e+00
  [5267,]   5.091124   -2.8786176    1.253719e+00
  [5268,]   5.111213   -2.9186982    1.336937e+00
  [5269,]   5.105776   -2.9509560    1.277299e+00
  [5270,]   5.127495   -2.8800279    1.230852e+00
  [5271,]   5.139673   -2.8411231    1.149851e+00
  [5272,]   5.134102   -2.8485399    1.176840e+00
  [5273,]   5.138620   -2.9163892    1.241075e+00
  [5274,]   5.128462   -2.9388619    1.228022e+00
  [5275,]   5.135302   -2.9772673    1.291863e+00
  [5276,]   5.124525   -2.9080831    1.287288e+00
  [5277,]   5.122425   -2.8989043    1.317845e+00
  [5278,]   5.141100   -2.8283840    1.220925e+00
  [5279,]   5.179216   -2.8206816    1.173939e+00
  [5280,]   5.186548   -2.8058912    1.154429e+00
  [5281,]   5.109684   -2.7495871    1.191399e+00
  [5282,]   5.111703   -2.7723549    1.269717e+00
  [5283,]   5.136287   -2.7755419    1.020326e+00
  [5284,]   5.150381   -2.9510419    1.128890e+00
  [5285,]   5.180732   -2.9590186    1.196919e+00
  [5286,]   5.142398   -2.9938608    1.241931e+00
  [5287,]   5.156459   -3.1519798    1.561514e+00
  [5288,]   5.127587   -3.2130160    1.578371e+00
  [5289,]   5.117032   -3.3039761    1.527673e+00
  [5290,]   5.140678   -3.3225330    1.541309e+00
  [5291,]   5.123680   -3.3668404    1.617501e+00
  [5292,]   5.147902   -3.2575652    1.615073e+00
  [5293,]   5.160710   -3.3517407    1.732029e+00
  [5294,]   5.152117   -3.3758627    1.673191e+00
  [5295,]   5.147871   -3.3564236    1.578995e+00
  [5296,]   5.113406   -3.3653819    1.913889e+00
  [5297,]   5.109398   -3.3571257    1.739600e+00
  [5298,]   5.097228   -3.4450775    1.817249e+00
  [5299,]   5.103207   -3.5133706    1.755147e+00
  [5300,]   5.076617   -3.5113289    1.827151e+00
  [5301,]   5.077433   -3.5533371    1.788206e+00
  [5302,]   5.080905   -3.5558323    1.757508e+00
  [5303,]   5.074876   -3.4403262    1.761491e+00
  [5304,]   5.056966   -3.4462151    1.742024e+00
  [5305,]   5.044842   -3.4540899    1.763011e+00
  [5306,]   5.040710   -3.4332676    1.723426e+00
  [5307,]   5.041432   -3.5772652    1.687691e+00
  [5308,]   5.045870   -3.5322213    1.664692e+00
  [5309,]   5.013393   -3.4214596    1.779746e+00
  [5310,]   5.020247   -3.4231341    1.784429e+00
  [5311,]   5.019968   -3.4370885    1.777719e+00
  [5312,]   5.023027   -3.3917439    1.818449e+00
  [5313,]   5.009242   -3.3887456    1.896707e+00
  [5314,]   4.999586   -3.3390118    1.862000e+00
  [5315,]   5.001947   -3.1721492    1.668812e+00
  [5316,]   5.010839   -3.1736049    1.700421e+00
  [5317,]   5.040650   -3.2373493    1.768167e+00
  [5318,]   5.028896   -3.2496023    1.844467e+00
  [5319,]   5.066726   -3.3882335    1.889418e+00
  [5320,]   5.052424   -3.4204212    1.878417e+00
  [5321,]   5.122999   -3.4274781    1.820379e+00
  [5322,]   5.107695   -3.3826015    1.779043e+00
  [5323,]   5.090407   -3.3593995    1.731382e+00
  [5324,]   5.098346   -3.3621148    1.746276e+00
  [5325,]   5.100667   -3.3149186    1.711843e+00
  [5326,]   5.097069   -3.3327718    1.597713e+00
  [5327,]   5.124999   -3.3447688    1.569471e+00
  [5328,]   5.119449   -3.2974408    1.569999e+00
  [5329,]   5.120758   -3.4170777    1.561916e+00
  [5330,]   5.155760   -3.3284610    1.534129e+00
  [5331,]   5.177379   -3.3570236    1.539660e+00
  [5332,]   5.197015   -3.3849651    1.472016e+00
  [5333,]   5.206227   -3.3792244    1.365156e+00
  [5334,]   5.230235   -3.4214080    1.460227e+00
  [5335,]   5.252909   -3.4471415    1.486313e+00
  [5336,]   5.226079   -3.3992575    1.417597e+00
  [5337,]   5.240290   -3.4473565    1.500006e+00
  [5338,]   5.215046   -3.4804765    1.580936e+00
  [5339,]   5.207499   -3.5107226    1.802953e+00
  [5340,]   5.215811   -3.5293210    1.923193e+00
  [5341,]   5.180721   -3.4121906    1.762721e+00
  [5342,]   5.172971   -3.4317994    1.641006e+00
  [5343,]   5.174808   -3.3934149    1.642866e+00
  [5344,]   5.173202   -3.4749695    1.570647e+00
  [5345,]   5.197733   -3.4762189    1.542268e+00
  [5346,]   5.202358   -3.3776569    1.321570e+00
  [5347,]   5.201514   -3.3374283    1.382764e+00
  [5348,]   5.189814   -3.3366580    1.468053e+00
  [5349,]   5.184868   -3.1804664    1.483429e+00
  [5350,]   5.198579   -3.2031189    1.444092e+00
  [5351,]   5.197807   -3.2223924    1.411082e+00
  [5352,]   5.153813   -2.9949599    1.276867e+00
  [5353,]   5.154720   -2.9723121    1.187904e+00
  [5354,]   5.212315   -2.9207678    1.272262e+00
  [5355,]   5.190103   -2.8911851    1.227827e+00
  [5356,]   5.209381   -2.9355060    1.429319e+00
  [5357,]   5.211250   -2.9302559    1.395707e+00
  [5358,]   5.214534   -2.9695984    1.379245e+00
  [5359,]   5.220289   -3.1275326    1.382183e+00
  [5360,]   5.203141   -3.0895091    1.409116e+00
  [5361,]   5.168951   -3.0257456    1.356233e+00
  [5362,]   5.170246   -3.1335299    1.417785e+00
  [5363,]   5.138259   -3.1415092    1.505434e+00
  [5364,]   5.169669   -3.0835469    1.418561e+00
  [5365,]   5.181384   -3.1112024    1.412799e+00
  [5366,]   5.200688   -3.2097674    1.427005e+00
  [5367,]   5.183815   -3.2965238    1.302547e+00
  [5368,]   5.195225   -3.2970121    1.284999e+00
  [5369,]   5.210345   -3.2502444    1.371427e+00
  [5370,]   5.209384   -3.2191786    1.332652e+00
  [5371,]   5.248809   -3.2550712    1.437665e+00
  [5372,]   5.209598   -3.0951357    1.242702e+00
  [5373,]   5.198493   -2.9786903    1.270861e+00
  [5374,]   5.208188   -3.1423412    1.297936e+00
  [5375,]   5.201492   -3.1480456    1.394376e+00
  [5376,]   5.218553   -3.2566556    1.508443e+00
  [5377,]   5.207596   -3.1629520    1.438253e+00
  [5378,]   5.223647   -3.1301390    1.225907e+00
  [5379,]   5.229744   -3.1253516    1.239113e+00
  [5380,]   5.194617   -3.1118006    1.317610e+00
  [5381,]   5.191334   -3.1620099    1.352858e+00
  [5382,]   5.153474   -3.0348311    1.217110e+00
  [5383,]   5.148770   -2.9563853    1.278515e+00
  [5384,]   5.140377   -3.0950608    1.383396e+00
  [5385,]   5.152414   -3.1127470    1.418101e+00
  [5386,]   5.132927   -3.1638770    1.406265e+00
  [5387,]   5.091023   -2.9995022    1.360050e+00
  [5388,]   5.088446   -2.8950516    1.297308e+00
  [5389,]   5.072451   -2.8863195    1.373417e+00
  [5390,]   5.066826   -2.8986074    1.301428e+00
  [5391,]   5.070430   -2.9102392    1.288569e+00
  [5392,]   5.093311   -3.0168610    1.362292e+00
  [5393,]   5.072038   -2.9308019    1.309296e+00
  [5394,]   5.072417   -2.9003434    1.304769e+00
  [5395,]   5.071762   -2.9375495    1.354055e+00
  [5396,]   5.042808   -2.9318978    1.413055e+00
  [5397,]   5.031205   -2.9828115    1.389748e+00
  [5398,]   5.028377   -2.9492931    1.421882e+00
  [5399,]   5.027948   -2.9387364    1.303857e+00
  [5400,]   5.047075   -2.9331625    1.344172e+00
  [5401,]   5.091392   -2.8207232    1.289465e+00
  [5402,]   5.065708   -2.8020674    1.329000e+00
  [5403,]   5.047269   -2.5237202    1.220569e+00
  [5404,]   5.039297   -2.6111914    1.038105e+00
  [5405,]   5.025212   -2.5496441    1.015486e+00
  [5406,]   5.028141   -2.6540746    1.149460e+00
  [5407,]   5.023975   -2.6937626    1.195055e+00
  [5408,]   5.020914   -2.7316911    1.089748e+00
  [5409,]   5.055763   -2.7710457    1.068936e+00
  [5410,]   5.044658   -2.8089892    1.117979e+00
  [5411,]   5.056961   -2.7502413    1.119570e+00
  [5412,]   4.988940   -2.6397261    1.065555e+00
  [5413,]   4.974590   -2.5763502    1.118380e+00
  [5414,]   4.977958   -2.5661566    1.040058e+00
  [5415,]   4.977863   -2.6038796    9.892738e-01
  [5416,]   4.969448   -2.5496349    1.023839e+00
  [5417,]   4.975161   -2.5381389    1.021278e+00
  [5418,]   4.995229   -2.6290133    1.055300e+00
  [5419,]   5.005831   -2.6794949    1.081319e+00
  [5420,]   4.959035   -2.6820987    1.121201e+00
  [5421,]   4.966453   -2.6569570    1.178149e+00
  [5422,]   4.954781   -2.6300109    1.028902e+00
  [5423,]   4.956740   -2.6089331    9.177629e-01
  [5424,]   5.007840   -2.6997792    9.629908e-01
  [5425,]   4.947015   -2.6350348    9.590181e-01
  [5426,]   4.955448   -2.5884211    9.559644e-01
  [5427,]   4.949029   -2.5592420    8.531162e-01
  [5428,]   4.944790   -2.5536623    8.775313e-01
  [5429,]   4.962202   -2.4343490    8.398225e-01
  [5430,]   4.964631   -2.4709654    8.537464e-01
  [5431,]   4.974582   -2.4905031    1.007682e+00
  [5432,]   4.946830   -2.4327764    8.500864e-01
  [5433,]   4.949908   -2.3005591    8.785939e-01
  [5434,]   4.966928   -2.3129055    9.693935e-01
  [5435,]   4.963782   -2.3084372    8.404407e-01
  [5436,]   4.964395   -2.1874280    7.597326e-01
  [5437,]   4.956779   -2.1987135    6.067806e-01
  [5438,]   4.984537   -2.2359117    7.084953e-01
  [5439,]   4.967040   -2.2216243    7.240005e-01
  [5440,]   4.974786   -2.2272381    7.065612e-01
  [5441,]   4.987776   -2.2129582    6.175179e-01
  [5442,]   4.993417   -2.2270367    4.797884e-01
  [5443,]   5.015549   -2.1464673    5.252244e-01
  [5444,]   5.033632   -2.1967577    5.431548e-01
  [5445,]   5.039056   -2.1265727    5.715605e-01
  [5446,]   5.035750   -2.0935610    5.829350e-01
  [5447,]   5.022333   -1.9679861    5.420682e-01
  [5448,]   5.001352   -1.9938243    4.916509e-01
  [5449,]   5.078979   -1.9876043    4.140718e-01
  [5450,]   5.024333   -1.8459693    3.210888e-01
  [5451,]   5.011059   -1.9380918    3.598895e-01
  [5452,]   5.002406   -1.9214141    4.431441e-01
  [5453,]   4.999703   -1.8406774    4.236334e-01
  [5454,]   4.992107   -1.8452554    3.361599e-01
  [5455,]   5.003366   -1.8665067    4.793582e-01
  [5456,]   5.008345   -1.8928183    3.266100e-01
  [5457,]   5.027611   -1.9024298    2.671828e-01
  [5458,]   5.012608   -1.8697045    3.940908e-01
  [5459,]   4.996573   -1.8675432    3.555194e-01
  [5460,]   4.973529   -1.8888493    3.748080e-01
  [5461,]   4.992274   -1.9029920    3.977366e-01
  [5462,]   4.985696   -1.9080145    3.360904e-01
  [5463,]   4.995670   -1.9130321    4.961496e-01
  [5464,]   5.009035   -1.9387327    6.083863e-01
  [5465,]   5.004448   -1.9877055    3.575210e-01
  [5466,]   5.015933   -2.0639481    5.022654e-01
  [5467,]   5.023190   -2.0986079    5.513262e-01
  [5468,]   5.008776   -2.1036729    6.182357e-01
  [5469,]   4.991289   -2.2322947    5.626521e-01
  [5470,]   4.992024   -2.2542072    6.164456e-01
  [5471,]   5.005880   -2.1816284    5.931957e-01
  [5472,]   5.022823   -2.1635984    5.249177e-01
  [5473,]   5.051121   -2.0919524    5.272701e-01
  [5474,]   5.030893   -2.1845883    6.694339e-01
  [5475,]   5.027534   -2.1488011    7.006840e-01
  [5476,]   5.043716   -2.2118914    7.817692e-01
  [5477,]   5.046152   -2.2771751    6.203009e-01
  [5478,]   5.058851   -2.2988598    6.872537e-01
  [5479,]   5.064214   -2.3109325    7.154928e-01
  [5480,]   5.075785   -2.3671933    7.631678e-01
  [5481,]   5.114099   -2.3710971    6.468030e-01
  [5482,]   5.096581   -2.2545480    6.559711e-01
  [5483,]   5.064975   -2.2144581    7.061152e-01
  [5484,]   5.045808   -2.2486601    6.515126e-01
  [5485,]   5.068092   -2.2109776    6.846528e-01
  [5486,]   5.051286   -2.2346696    8.136011e-01
  [5487,]   5.053890   -2.3382761    9.224493e-01
  [5488,]   5.046678   -2.3609223    8.098700e-01
  [5489,]   5.074429   -2.2794508    7.064238e-01
  [5490,]   5.076214   -2.3122374    7.260539e-01
  [5491,]   5.079740   -2.2505582    8.683636e-01
  [5492,]   5.094618   -2.2954747    9.027212e-01
  [5493,]   5.054184   -2.2338880    8.900576e-01
  [5494,]   5.077350   -2.2230458    7.375939e-01
  [5495,]   5.087710   -2.2285692    7.573088e-01
  [5496,]   5.088418   -2.3055909    8.764023e-01
  [5497,]   5.085251   -2.2118259    7.776759e-01
  [5498,]   5.086594   -2.2151536    7.379228e-01
  [5499,]   5.066630   -2.1782278    7.059601e-01
  [5500,]   5.067990   -2.2839032    7.487695e-01
  [5501,]   5.063036   -2.4098475    8.275464e-01
  [5502,]   5.063043   -2.4139067    8.934183e-01
  [5503,]   5.033052   -2.4161586    8.951411e-01
  [5504,]   5.026185   -2.4413544    8.097927e-01
  [5505,]   5.018629   -2.4428312    8.888395e-01
  [5506,]   5.006032   -2.3587982    7.006364e-01
  [5507,]   4.981154   -2.3124871    6.862849e-01
  [5508,]   5.017023   -2.3084839    7.458292e-01
  [5509,]   4.996804   -2.2473251    6.199520e-01
  [5510,]   5.029340   -2.4371721    6.680501e-01
  [5511,]   5.062705   -2.5004340    8.112695e-01
  [5512,]   5.052104   -2.3830776    6.708226e-01
  [5513,]   5.057079   -2.3109748    5.709525e-01
  [5514,]   5.073215   -2.2548637    6.377491e-01
  [5515,]   5.081233   -2.1558738    8.101701e-01
  [5516,]   5.076132   -2.1346260    7.648837e-01
